,IndiaStates,NIC_Name,Main_Workers__Total___Persons,Main_Workers__Total__Males,Main_Workers__Total__Females,Main_Workers__Rural___Persons,Main_Workers__Rural__Males,Main_Workers__Rural__Females,Main_Workers__Urban___Persons,Main_Workers__Urban__Males,Main_Workers__Urban__Females,Marginal_Workers__Total___Persons,Marginal_Workers__Total__Males,Marginal_Workers__Total__Females,Marginal_Workers__Rural___Persons,Marginal_Workers__Rural__Males,Marginal_Workers__Rural__Females,Marginal_Workers__Urban___Persons,Marginal_Workers__Urban__Males,Marginal_Workers__Urban__Females,TotalWorkers,MaleFemaleRatio,Latitude,Longitude
48965,STATE - NCT OF DELHI,Manufacture of gas; distribution of gaseous fuels through mains,539,517,22,39,37,2,500,480,20,24,24,0,0,0,0,24,24,0,563,23.5,22.65423406060606,82.20022463636361
48966,STATE - NCT OF DELHI,Manufacture of gas; distribution of gaseous fuels through mains,539,517,22,39,37,2,500,480,20,24,24,0,0,0,0,24,24,0,563,23.5,22.65423406060606,82.20022463636361
48967,STATE - NCT OF DELHI,Steam and air conditioning supply,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,5,5,22.65423406060606,82.20022463636361
48968,STATE - NCT OF DELHI,Steam and air conditioning supply,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,5,5,22.65423406060606,82.20022463636361
48969,STATE - NCT OF DELHI,"Water collection, treatment and supply",4122,3856,266,192,174,18,3930,3682,248,44,41,3,0,0,0,44,41,3,4166,14.49624060150376,22.65423406060606,82.20022463636361
48970,STATE - NCT OF DELHI,"Water collection, treatment and supply",4122,3856,266,192,174,18,3930,3682,248,44,41,3,0,0,0,44,41,3,4166,14.49624060150376,22.65423406060606,82.20022463636361
48971,STATE - NCT OF DELHI,"Water collection, treatment and supply",4122,3856,266,192,174,18,3930,3682,248,44,41,3,0,0,0,44,41,3,4166,14.49624060150376,22.65423406060606,82.20022463636361
48972,STATE - NCT OF DELHI,Sewerage,178,175,3,1,0,1,177,175,2,14,14,0,0,0,0,14,14,0,192,58.333333333333336,22.65423406060606,82.20022463636361
48973,STATE - NCT OF DELHI,Sewerage,178,175,3,1,0,1,177,175,2,14,14,0,0,0,0,14,14,0,192,58.333333333333336,22.65423406060606,82.20022463636361
48974,STATE - NCT OF DELHI,Sewerage,178,175,3,1,0,1,177,175,2,14,14,0,0,0,0,14,14,0,192,58.333333333333336,22.65423406060606,82.20022463636361
48975,STATE - NCT OF DELHI,"Waste collection, treatment and disposal activities; materials recovery",6504,5533,971,82,70,12,6422,5463,959,594,430,164,6,6,0,588,424,164,7098,5.698249227600412,22.65423406060606,82.20022463636361
48976,STATE - NCT OF DELHI,Waste collection,6472,5506,966,82,70,12,6390,5436,954,594,430,164,6,6,0,588,424,164,7066,5.699792960662526,22.65423406060606,82.20022463636361
48977,STATE - NCT OF DELHI,Collection of non-hazardous waste,5943,5048,895,76,64,12,5867,4984,883,526,372,154,6,6,0,520,366,154,6469,5.640223463687151,22.65423406060606,82.20022463636361
48978,STATE - NCT OF DELHI,Collection of hazardous waste,529,458,71,6,6,0,523,452,71,68,58,10,0,0,0,68,58,10,597,6.450704225352113,22.65423406060606,82.20022463636361
48979,STATE - NCT OF DELHI,Waste treatment and disposal,32,27,5,0,0,0,32,27,5,0,0,0,0,0,0,0,0,0,32,5.4,22.65423406060606,82.20022463636361
48980,STATE - NCT OF DELHI,Treatment and disposal of non-hazardous waste,17,15,2,0,0,0,17,15,2,0,0,0,0,0,0,0,0,0,17,7.5,22.65423406060606,82.20022463636361
48981,STATE - NCT OF DELHI,Treatment and disposal of hazardous waste,15,12,3,0,0,0,15,12,3,0,0,0,0,0,0,0,0,0,15,4,22.65423406060606,82.20022463636361
48982,STATE - NCT OF DELHI,Remediation activities and other waste management services,21,19,2,0,0,0,21,19,2,6,3,3,0,0,0,6,3,3,27,9.5,22.65423406060606,82.20022463636361
48983,STATE - NCT OF DELHI,Remediation activities and other waste management services,21,19,2,0,0,0,21,19,2,6,3,3,0,0,0,6,3,3,27,9.5,22.65423406060606,82.20022463636361
48984,STATE - NCT OF DELHI,Remediation activities and other waste management services,21,19,2,0,0,0,21,19,2,6,3,3,0,0,0,6,3,3,27,9.5,22.65423406060606,82.20022463636361
48985,STATE - NCT OF DELHI,Civil engineering,1980,1794,186,61,59,2,1919,1735,184,292,265,27,0,0,0,292,265,27,2272,9.64516129032258,22.65423406060606,82.20022463636361
48986,STATE - NCT OF DELHI,Construction of roads and railways,1468,1298,170,43,41,2,1425,1257,168,252,225,27,0,0,0,252,225,27,1720,7.635294117647059,22.65423406060606,82.20022463636361
48987,STATE - NCT OF DELHI,Construction roads and railways,1468,1298,170,43,41,2,1425,1257,168,252,225,27,0,0,0,252,225,27,1720,7.635294117647059,22.65423406060606,82.20022463636361
48988,STATE - NCT OF DELHI,Construction of utility projects,317,307,10,12,12,0,305,295,10,29,29,0,0,0,0,29,29,0,346,30.7,22.65423406060606,82.20022463636361
48989,STATE - NCT OF DELHI,Construction of utility projects,317,307,10,12,12,0,305,295,10,29,29,0,0,0,0,29,29,0,346,30.7,22.65423406060606,82.20022463636361
48990,STATE - NCT OF DELHI,Construction of other civil engineering projects,195,189,6,6,6,0,189,183,6,11,11,0,0,0,0,11,11,0,206,31.5,22.65423406060606,82.20022463636361
48991,STATE - NCT OF DELHI,Construction of other civil engineering projects,195,189,6,6,6,0,189,183,6,11,11,0,0,0,0,11,11,0,206,31.5,22.65423406060606,82.20022463636361
48992,STATE - NCT OF DELHI,Specialized construction activities,18378,18079,299,384,375,9,17994,17704,290,2187,2104,83,95,89,6,2092,2015,77,20565,60.46488294314381,22.65423406060606,82.20022463636361
48993,STATE - NCT OF DELHI,Demolition and site preparation,41,41,0,0,0,0,41,41,0,5,2,3,0,0,0,5,2,3,46,41,22.65423406060606,82.20022463636361
48994,STATE - NCT OF DELHI,Site preparation,41,41,0,0,0,0,41,41,0,5,2,3,0,0,0,5,2,3,46,41,22.65423406060606,82.20022463636361
48995,STATE - NCT OF DELHI,"Electrical, plumbing and other construction installation activities",7172,7015,157,194,187,7,6978,6828,150,755,706,49,50,50,0,705,656,49,7927,44.681528662420384,22.65423406060606,82.20022463636361
48996,STATE - NCT OF DELHI,"Plumbing, heat and air-conditioning installation",4290,4241,49,105,105,0,4185,4136,49,382,374,8,36,36,0,346,338,8,4672,86.55102040816327,22.65423406060606,82.20022463636361
48997,STATE - NCT OF DELHI,Other construction installation,1498,1397,101,42,35,7,1456,1362,94,262,221,41,7,7,0,255,214,41,1760,13.831683168316832,22.65423406060606,82.20022463636361
48998,STATE - NCT OF DELHI,Building completion and finishing,11091,10952,139,190,188,2,10901,10764,137,1427,1396,31,45,39,6,1382,1357,25,12518,78.79136690647482,22.65423406060606,82.20022463636361
48999,STATE - NCT OF DELHI,Building completion and finishing,11091,10952,139,190,188,2,10901,10764,137,1427,1396,31,45,39,6,1382,1357,25,12518,78.79136690647482,22.65423406060606,82.20022463636361
49000,STATE - NCT OF DELHI,Other specialized construction activities,74,71,3,0,0,0,74,71,3,0,0,0,0,0,0,0,0,0,74,23.666666666666668,22.65423406060606,82.20022463636361
49001,STATE - NCT OF DELHI,Other specialized construction activities,74,71,3,0,0,0,74,71,3,0,0,0,0,0,0,0,0,0,74,23.666666666666668,22.65423406060606,82.20022463636361
49002,STATE - NCT OF DELHI,Wholesale and retail trade and repair of motor vehicles and motorcycles,13130,12891,239,209,205,4,12921,12686,235,510,494,16,14,14,0,496,480,16,13640,53.93723849372385,22.65423406060606,82.20022463636361
49003,STATE - NCT OF DELHI,Sale of motor vehicles,1265,1200,65,19,15,4,1246,1185,61,50,44,6,0,0,0,50,44,6,1315,18.46153846153846,22.65423406060606,82.20022463636361
49004,STATE - NCT OF DELHI,Sale of motor vehicles,1265,1200,65,19,15,4,1246,1185,61,50,44,6,0,0,0,50,44,6,1315,18.46153846153846,22.65423406060606,82.20022463636361
49005,STATE - NCT OF DELHI,Sale of motor vehicle parts and accessories,1745,1663,82,12,12,0,1733,1651,82,61,58,3,0,0,0,61,58,3,1806,20.28048780487805,22.65423406060606,82.20022463636361
49006,STATE - NCT OF DELHI,Sale of motor vehicle parts and accessories,1745,1663,82,12,12,0,1733,1651,82,61,58,3,0,0,0,61,58,3,1806,20.28048780487805,22.65423406060606,82.20022463636361
49007,STATE - NCT OF DELHI,"Sale, maintenance and repair of motorcycles and related parts and",1775,1749,26,21,21,0,1754,1728,26,98,96,2,6,6,0,92,90,2,1873,67.26923076923077,22.65423406060606,82.20022463636361
49008,STATE - NCT OF DELHI,"Sale, maintenance and repair of motorcycles and related parts and",1775,1749,26,21,21,0,1754,1728,26,98,96,2,6,6,0,92,90,2,1873,67.26923076923077,22.65423406060606,82.20022463636361
49009,STATE - NCT OF DELHI,"Wholesale trade, except of motor vehicles and motorcycles",19775,18482,1293,264,248,16,19511,18234,1277,801,684,117,7,7,0,794,677,117,20576,14.293890177880897,22.65423406060606,82.20022463636361
49010,STATE - NCT OF DELHI,Wholesale on a fee or contract basis,500,470,30,3,3,0,497,467,30,15,9,6,0,0,0,15,9,6,515,15.666666666666666,22.65423406060606,82.20022463636361
49011,STATE - NCT OF DELHI,Wholesale on a fee or contract basis,500,470,30,3,3,0,497,467,30,15,9,6,0,0,0,15,9,6,515,15.666666666666666,22.65423406060606,82.20022463636361
49012,STATE - NCT OF DELHI,Wholesale of agricultural raw materials and live animals,288,265,23,17,16,1,271,249,22,15,15,0,0,0,0,15,15,0,303,11.521739130434783,22.65423406060606,82.20022463636361
49013,STATE - NCT OF DELHI,Wholesale of agricultural raw materials and live animals,288,265,23,17,16,1,271,249,22,15,15,0,0,0,0,15,15,0,303,11.521739130434783,22.65423406060606,82.20022463636361
49014,STATE - NCT OF DELHI,"Wholesale of food, beverages and tobacco",4550,4341,209,37,37,0,4513,4304,209,213,194,19,0,0,0,213,194,19,4763,20.770334928229666,22.65423406060606,82.20022463636361
49015,STATE - NCT OF DELHI,"Wholesale of food, beverages and tobacco",4550,4341,209,37,37,0,4513,4304,209,213,194,19,0,0,0,213,194,19,4763,20.770334928229666,22.65423406060606,82.20022463636361
49016,STATE - NCT OF DELHI,Wholesale of household goods,3853,3622,231,43,43,0,3810,3579,231,135,113,22,0,0,0,135,113,22,3988,15.67965367965368,22.65423406060606,82.20022463636361
49017,STATE - NCT OF DELHI,"Wholesale of textiles, clothing and footwear",1769,1624,145,18,18,0,1751,1606,145,77,68,9,0,0,0,77,68,9,1846,11.2,22.65423406060606,82.20022463636361
49018,STATE - NCT OF DELHI,Wholesale of other household goods,2084,1998,86,25,25,0,2059,1973,86,58,45,13,0,0,0,58,45,13,2142,23.232558139534884,22.65423406060606,82.20022463636361
49019,STATE - NCT OF DELHI,"Wholesale of machinery, equipment and supplies",1148,1096,52,12,11,1,1136,1085,51,56,51,5,0,0,0,56,51,5,1204,21.07692307692308,22.65423406060606,82.20022463636361
49020,STATE - NCT OF DELHI,"Wholesale of computers, computer peripheral equipment and software",71,68,3,0,0,0,71,68,3,0,0,0,0,0,0,0,0,0,71,22.666666666666668,22.65423406060606,82.20022463636361
49021,STATE - NCT OF DELHI,Wholesale of electronic and telecommunications equipment and parts,568,530,38,4,4,0,564,526,38,34,29,5,0,0,0,34,29,5,602,13.947368421052632,22.65423406060606,82.20022463636361
49022,STATE - NCT OF DELHI,"Wholesale of agricultural machinery, equipment and supplies",20,18,2,0,0,0,20,18,2,0,0,0,0,0,0,0,0,0,20,9,22.65423406060606,82.20022463636361
49023,STATE - NCT OF DELHI,Wholesale of other machinery and equipment,489,480,9,8,7,1,481,473,8,22,22,0,0,0,0,22,22,0,511,53.333333333333336,22.65423406060606,82.20022463636361
49024,STATE - NCT OF DELHI,Other specialized wholesale,2862,2640,222,20,12,8,2842,2628,214,79,62,17,0,0,0,79,62,17,2941,11.891891891891891,22.65423406060606,82.20022463636361
49025,STATE - NCT OF DELHI,"Wholesale of solid, liquid and gaseous fuels and related products",184,164,20,6,0,6,178,164,14,9,6,3,0,0,0,9,6,3,193,8.2,22.65423406060606,82.20022463636361
49026,STATE - NCT OF DELHI,"Wholesale of construction materials, hardware, plumbing and heating",371,363,8,1,1,0,370,362,8,9,9,0,0,0,0,9,9,0,380,45.375,22.65423406060606,82.20022463636361
49027,STATE - NCT OF DELHI,Wholesale of waste and scrap and other products n.e.c.,2108,1914,194,13,11,2,2095,1903,192,52,38,14,0,0,0,52,38,14,2160,9.8659793814433,22.65423406060606,82.20022463636361
49028,STATE - NCT OF DELHI,Non-specialized wholesale trade,6574,6048,526,132,126,6,6442,5922,520,288,240,48,7,7,0,281,233,48,6862,11.49809885931559,22.65423406060606,82.20022463636361
49029,STATE - NCT OF DELHI,Non-specialized wholesale trade,6574,6048,526,132,126,6,6442,5922,520,288,240,48,7,7,0,281,233,48,6862,11.49809885931559,22.65423406060606,82.20022463636361
49030,STATE - NCT OF DELHI,Retail sale in non-specialized stores,1102,1034,68,13,13,0,1089,1021,68,62,62,0,0,0,0,62,62,0,1164,15.205882352941176,22.65423406060606,82.20022463636361
49031,STATE - NCT OF DELHI,"Retail sale in non-specialized stores with food, beverages or tobacco",251,228,23,0,0,0,251,228,23,8,8,0,0,0,0,8,8,0,259,9.91304347826087,22.65423406060606,82.20022463636361
49032,STATE - NCT OF DELHI,Other retail sale in non-specialized stores,851,806,45,13,13,0,838,793,45,54,54,0,0,0,0,54,54,0,905,17.91111111111111,22.65423406060606,82.20022463636361
49033,STATE - NCT OF DELHI,"Retail sale of food, beverages and tobacco in specialized stores",18936,17254,1682,415,323,92,18521,16931,1590,872,655,217,39,21,18,833,634,199,19808,10.258026159334126,22.65423406060606,82.20022463636361
49034,STATE - NCT OF DELHI,Retail sale of food in specialized stores,18738,17069,1669,403,311,92,18335,16758,1577,858,643,215,39,21,18,819,622,197,19596,10.227082085080887,22.65423406060606,82.20022463636361
49035,STATE - NCT OF DELHI,Retail sale of beverages in specialized stores,90,88,2,0,0,0,90,88,2,3,3,0,0,0,0,3,3,0,93,44,22.65423406060606,82.20022463636361
49036,STATE - NCT OF DELHI,Retail sale of tobacco products in specialized stores,108,97,11,12,12,0,96,85,11,11,9,2,0,0,0,11,9,2,119,8.818181818181818,22.65423406060606,82.20022463636361
49037,STATE - NCT OF DELHI,Retail sale of automotive fuel in specialized stores,972,936,36,25,23,2,947,913,34,57,57,0,0,0,0,57,57,0,1029,26,22.65423406060606,82.20022463636361
49038,STATE - NCT OF DELHI,Retail sale of automotive fuel in specialized stores,972,936,36,25,23,2,947,913,34,57,57,0,0,0,0,57,57,0,1029,26,22.65423406060606,82.20022463636361
49039,STATE - NCT OF DELHI,Retail sale of information and communications equipment in specialized,2812,2689,123,34,34,0,2778,2655,123,165,144,21,8,8,0,157,136,21,2977,21.86178861788618,22.65423406060606,82.20022463636361
49040,STATE - NCT OF DELHI,"Retail sale of computers, peripheral units, software and",2731,2611,120,34,34,0,2697,2577,120,159,138,21,8,8,0,151,130,21,2890,21.758333333333333,22.65423406060606,82.20022463636361
49041,STATE - NCT OF DELHI,Retail sale of audio and video equipment in specialized stores,81,78,3,0,0,0,81,78,3,6,6,0,0,0,0,6,6,0,87,26,22.65423406060606,82.20022463636361
49042,STATE - NCT OF DELHI,Retail sale of other household equipment in specialized stores,12431,12127,304,211,210,1,12220,11917,303,608,579,29,19,19,0,589,560,29,13039,39.891447368421055,22.65423406060606,82.20022463636361
49043,STATE - NCT OF DELHI,Retail sale of textiles in specialized stores,1004,929,75,7,7,0,997,922,75,52,50,2,0,0,0,52,50,2,1056,12.386666666666668,22.65423406060606,82.20022463636361
49044,STATE - NCT OF DELHI,"Retail sale of hardware, paints and glass in specialized stores",3458,3397,61,53,53,0,3405,3344,61,179,170,9,0,0,0,179,170,9,3637,55.68852459016394,22.65423406060606,82.20022463636361
49045,STATE - NCT OF DELHI,"Retail sale of carpets, rugs, wall and floor coverings in specialized",41,41,0,0,0,0,41,41,0,9,9,0,0,0,0,9,9,0,50,41,22.65423406060606,82.20022463636361
49046,STATE - NCT OF DELHI,"Retail sale of electrical household appliances, furniture, lighting",7928,7760,168,151,150,1,7777,7610,167,368,350,18,19,19,0,349,331,18,8296,46.19047619047619,22.65423406060606,82.20022463636361
49047,STATE - NCT OF DELHI,Retail sale of cultural and recreation goods in specialized stores,2079,1944,135,34,34,0,2045,1910,135,88,70,18,0,0,0,88,70,18,2167,14.4,22.65423406060606,82.20022463636361
49048,STATE - NCT OF DELHI,"Retail sale of books, newspapers and stationary in specialized stores",1500,1461,39,34,34,0,1466,1427,39,65,55,10,0,0,0,65,55,10,1565,37.46153846153846,22.65423406060606,82.20022463636361
49049,STATE - NCT OF DELHI,Retail sale of music and video recordings in specialized stores,17,17,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,17,17,22.65423406060606,82.20022463636361
49050,STATE - NCT OF DELHI,Retail sale of sporting equipment in specialized stores,17,15,2,0,0,0,17,15,2,0,0,0,0,0,0,0,0,0,17,7.5,22.65423406060606,82.20022463636361
49051,STATE - NCT OF DELHI,Retail sale of games and toys in specialized stores,545,451,94,0,0,0,545,451,94,23,15,8,0,0,0,23,15,8,568,4.797872340425532,22.65423406060606,82.20022463636361
49052,STATE - NCT OF DELHI,Retail sale of other goods in specialized stores,18967,17684,1283,201,169,32,18766,17515,1251,836,724,112,14,12,2,822,712,110,19803,13.78332034294622,22.65423406060606,82.20022463636361
49053,STATE - NCT OF DELHI,"Retail sale of clothing, footwear and leather articles in specialized",10642,10260,382,71,65,6,10571,10195,376,418,391,27,1,0,1,417,391,26,11060,26.858638743455497,22.65423406060606,82.20022463636361
49054,STATE - NCT OF DELHI,"Retail sale of pharmaceutical and medical goods, cosmetic and toilet",2537,2210,327,49,34,15,2488,2176,312,91,66,25,6,6,0,85,60,25,2628,6.758409785932722,22.65423406060606,82.20022463636361
49055,STATE - NCT OF DELHI,Other retail sale of new goods in specialized stores,5618,5057,561,81,70,11,5537,4987,550,324,264,60,7,6,1,317,258,59,5942,9.014260249554368,22.65423406060606,82.20022463636361
49056,STATE - NCT OF DELHI,Retail sale of second-hand goods,170,157,13,0,0,0,170,157,13,3,3,0,0,0,0,3,3,0,173,12.076923076923077,22.65423406060606,82.20022463636361
49057,STATE - NCT OF DELHI,Retail sale via stalls and markets,25958,24240,1718,228,201,27,25730,24039,1691,1621,1396,225,9,9,0,1612,1387,225,27579,14.10942956926659,22.65423406060606,82.20022463636361
49058,STATE - NCT OF DELHI,"Retail sale via stalls and markets of food, beverages and tobacco",2119,1971,148,22,18,4,2097,1953,144,123,103,20,0,0,0,123,103,20,2242,13.317567567567568,22.65423406060606,82.20022463636361
49059,STATE - NCT OF DELHI,"Retail sale via stalls and markets of textiles, clothing and footwear",6384,6102,282,19,18,1,6365,6084,281,314,294,20,1,1,0,313,293,20,6698,21.638297872340427,22.65423406060606,82.20022463636361
49060,STATE - NCT OF DELHI,Retail sale via stalls and markets of other goods,17455,16167,1288,187,165,22,17268,16002,1266,1184,999,185,8,8,0,1176,991,185,18639,12.552018633540373,22.65423406060606,82.20022463636361
49061,STATE - NCT OF DELHI,"Retail trade not in stores, stalls or markets",15744,14395,1349,196,171,25,15548,14224,1324,1147,1006,141,11,9,2,1136,997,139,16891,10.670867309117863,22.65423406060606,82.20022463636361
49062,STATE - NCT OF DELHI,Retail sale via mail order houses or via Internet,32,32,0,0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,32,32,22.65423406060606,82.20022463636361
49063,STATE - NCT OF DELHI,"Other retail sale not in stores, stalls or markets",15712,14363,1349,196,171,25,15516,14192,1324,1147,1006,141,11,9,2,1136,997,139,16859,10.647146034099332,22.65423406060606,82.20022463636361
49064,STATE - NCT OF DELHI,Land transport and transport via pipelines,63869,62874,995,1784,1771,13,62085,61103,982,3234,3142,92,105,99,6,3129,3043,86,67103,63.18994974874372,22.65423406060606,82.20022463636361
49065,STATE - NCT OF DELHI,Transport via railways,5381,4999,382,110,110,0,5271,4889,382,130,110,20,0,0,0,130,110,20,5511,13.086387434554974,22.65423406060606,82.20022463636361
49066,STATE - NCT OF DELHI,Passenger rail transport,4928,4576,352,98,98,0,4830,4478,352,121,101,20,0,0,0,121,101,20,5049,13,22.65423406060606,82.20022463636361
49067,STATE - NCT OF DELHI,Freight rail transport,453,423,30,12,12,0,441,411,30,9,9,0,0,0,0,9,9,0,462,14.1,22.65423406060606,82.20022463636361
49068,STATE - NCT OF DELHI,Other land transport,58488,57875,613,1674,1661,13,56814,56214,600,3104,3032,72,105,99,6,2999,2933,66,61592,94.41272430668842,22.65423406060606,82.20022463636361
49069,STATE - NCT OF DELHI,Urban or suburban passenger land transport,21058,20853,205,586,581,5,20472,20272,200,943,926,17,51,51,0,892,875,17,22001,101.7219512195122,22.65423406060606,82.20022463636361
49070,STATE - NCT OF DELHI,Other passenger land transport,29367,29071,296,789,781,8,28578,28290,288,1745,1703,42,48,42,6,1697,1661,36,31112,98.21283783783784,22.65423406060606,82.20022463636361
49071,STATE - NCT OF DELHI,Freight transport by road,8063,7951,112,299,299,0,7764,7652,112,416,403,13,6,6,0,410,397,13,8479,70.99107142857143,22.65423406060606,82.20022463636361
49072,STATE - NCT OF DELHI,Water transport,81,81,0,18,18,0,63,63,0,3,3,0,0,0,0,3,3,0,84,81,22.65423406060606,82.20022463636361
49073,STATE - NCT OF DELHI,Sea and coastal water transport,24,24,0,6,6,0,18,18,0,3,3,0,0,0,0,3,3,0,27,24,22.65423406060606,82.20022463636361
49074,STATE - NCT OF DELHI,Sea and coastal passenger water transport,24,24,0,6,6,0,18,18,0,3,3,0,0,0,0,3,3,0,27,24,22.65423406060606,82.20022463636361
49075,STATE - NCT OF DELHI,Inland water transport,57,57,0,12,12,0,45,45,0,0,0,0,0,0,0,0,0,0,57,57,22.65423406060606,82.20022463636361
49076,STATE - NCT OF DELHI,Inland passenger water transport,51,51,0,6,6,0,45,45,0,0,0,0,0,0,0,0,0,0,51,51,22.65423406060606,82.20022463636361
49077,STATE - NCT OF DELHI,Inland freight water transport,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,22.65423406060606,82.20022463636361
49078,STATE - NCT OF DELHI,Air transport,3827,3545,282,215,208,7,3612,3337,275,154,138,16,12,12,0,142,126,16,3981,12.570921985815604,22.65423406060606,82.20022463636361
49079,STATE - NCT OF DELHI,Passenger air transport,3451,3191,260,202,195,7,3249,2996,253,136,123,13,0,0,0,136,123,13,3587,12.273076923076925,22.65423406060606,82.20022463636361
49080,STATE - NCT OF DELHI,Passenger air transport,3451,3191,260,202,195,7,3249,2996,253,136,123,13,0,0,0,136,123,13,3587,12.273076923076925,22.65423406060606,82.20022463636361
49081,STATE - NCT OF DELHI,Freight air transport,376,354,22,13,13,0,363,341,22,18,15,3,12,12,0,6,3,3,394,16.09090909090909,22.65423406060606,82.20022463636361
49082,STATE - NCT OF DELHI,Freight air transport,376,354,22,13,13,0,363,341,22,18,15,3,12,12,0,6,3,3,394,16.09090909090909,22.65423406060606,82.20022463636361
49083,STATE - NCT OF DELHI,Warehousing and support activities for transportation,4497,4205,292,126,119,7,4371,4086,285,207,169,38,0,0,0,207,169,38,4704,14.400684931506849,22.65423406060606,82.20022463636361
49084,STATE - NCT OF DELHI,Warehousing and storage,773,648,125,62,58,4,711,590,121,58,37,21,0,0,0,58,37,21,831,5.184,22.65423406060606,82.20022463636361
49085,STATE - NCT OF DELHI,Warehousing and storage,773,648,125,62,58,4,711,590,121,58,37,21,0,0,0,58,37,21,831,5.184,22.65423406060606,82.20022463636361
49086,STATE - NCT OF DELHI,Support activities for transportation,3724,3557,167,64,61,3,3660,3496,164,149,132,17,0,0,0,149,132,17,3873,21.29940119760479,22.65423406060606,82.20022463636361
49087,STATE - NCT OF DELHI,Service activities incidental to land transportation,2008,1952,56,48,45,3,1960,1907,53,77,74,3,0,0,0,77,74,3,2085,34.857142857142854,22.65423406060606,82.20022463636361
49088,STATE - NCT OF DELHI,Service activities incidental to water transportation,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,22.65423406060606,82.20022463636361
49089,STATE - NCT OF DELHI,Service activities incidental to air transportation,280,251,29,2,2,0,278,249,29,15,12,3,0,0,0,15,12,3,295,8.655172413793103,22.65423406060606,82.20022463636361
49090,STATE - NCT OF DELHI,Cargo handling,217,211,6,6,6,0,211,205,6,10,10,0,0,0,0,10,10,0,227,35.166666666666664,22.65423406060606,82.20022463636361
49091,STATE - NCT OF DELHI,Other transportation support activities,1216,1140,76,8,8,0,1208,1132,76,47,36,11,0,0,0,47,36,11,1263,15,22.65423406060606,82.20022463636361
49092,STATE - NCT OF DELHI,Postal and courier activities,3543,3404,139,118,118,0,3425,3286,139,118,111,7,0,0,0,118,111,7,3661,24.48920863309353,22.65423406060606,82.20022463636361
49093,STATE - NCT OF DELHI,Postal activities,1234,1142,92,73,73,0,1161,1069,92,24,21,3,0,0,0,24,21,3,1258,12.41304347826087,22.65423406060606,82.20022463636361
49094,STATE - NCT OF DELHI,Postal activities,1234,1142,92,73,73,0,1161,1069,92,24,21,3,0,0,0,24,21,3,1258,12.41304347826087,22.65423406060606,82.20022463636361
49095,STATE - NCT OF DELHI,Courier activities,2309,2262,47,45,45,0,2264,2217,47,94,90,4,0,0,0,94,90,4,2403,48.12765957446808,22.65423406060606,82.20022463636361
49096,STATE - NCT OF DELHI,Courier activities,2309,2262,47,45,45,0,2264,2217,47,94,90,4,0,0,0,94,90,4,2403,48.12765957446808,22.65423406060606,82.20022463636361
49097,STATE - NCT OF DELHI,Accommodation,7267,6686,581,326,289,37,6941,6397,544,435,399,36,16,9,7,419,390,29,7702,11.507745266781413,22.65423406060606,82.20022463636361
49098,STATE - NCT OF DELHI,Short term accommodation activities,7075,6553,522,318,282,36,6757,6271,486,420,393,27,9,8,1,411,385,26,7495,12.553639846743296,22.65423406060606,82.20022463636361
49099,STATE - NCT OF DELHI,Short term accommodation activities,7075,6553,522,318,282,36,6757,6271,486,420,393,27,9,8,1,411,385,26,7495,12.553639846743296,22.65423406060606,82.20022463636361
49100,STATE - NCT OF DELHI,"Camping grounds, recreational vehicle parks and trailer parks",31,27,4,2,1,1,29,26,3,3,3,0,0,0,0,3,3,0,34,6.75,22.65423406060606,82.20022463636361
49101,STATE - NCT OF DELHI,"Camping grounds, recreational vehicle parks and trailer parks",31,27,4,2,1,1,29,26,3,3,3,0,0,0,0,3,3,0,34,6.75,22.65423406060606,82.20022463636361
49102,STATE - NCT OF DELHI,Other accommodation,161,106,55,6,6,0,155,100,55,12,3,9,7,1,6,5,2,3,173,1.9272727272727272,22.65423406060606,82.20022463636361
49103,STATE - NCT OF DELHI,Other accommodation,161,106,55,6,6,0,155,100,55,12,3,9,7,1,6,5,2,3,173,1.9272727272727272,22.65423406060606,82.20022463636361
49104,STATE - NCT OF DELHI,Food and beverage service activities,5546,5094,452,107,97,10,5439,4997,442,529,474,55,44,44,0,485,430,55,6075,11.269911504424778,22.65423406060606,82.20022463636361
49105,STATE - NCT OF DELHI,Restaurants and mobile food service activities,371,347,24,0,0,0,371,347,24,26,23,3,0,0,0,26,23,3,397,14.458333333333334,22.65423406060606,82.20022463636361
49106,STATE - NCT OF DELHI,Restaurants and mobile food service activities,371,347,24,0,0,0,371,347,24,26,23,3,0,0,0,26,23,3,397,14.458333333333334,22.65423406060606,82.20022463636361
49107,STATE - NCT OF DELHI,Event catering and other food service activities,2126,2010,116,50,49,1,2076,1961,115,327,299,28,38,38,0,289,261,28,2453,17.32758620689655,22.65423406060606,82.20022463636361
49108,STATE - NCT OF DELHI,Event catering,1980,1877,103,43,42,1,1937,1835,102,321,299,22,38,38,0,283,261,22,2301,18.223300970873787,22.65423406060606,82.20022463636361
