,IndiaStates,NIC_Name,Main_Workers__Total___Persons,Main_Workers__Total__Males,Main_Workers__Total__Females,Main_Workers__Rural___Persons,Main_Workers__Rural__Males,Main_Workers__Rural__Females,Main_Workers__Urban___Persons,Main_Workers__Urban__Males,Main_Workers__Urban__Females,Marginal_Workers__Total___Persons,Marginal_Workers__Total__Males,Marginal_Workers__Total__Females,Marginal_Workers__Rural___Persons,Marginal_Workers__Rural__Males,Marginal_Workers__Rural__Females,Marginal_Workers__Urban___Persons,Marginal_Workers__Urban__Males,Marginal_Workers__Urban__Females,TotalWorkers,MaleFemaleRatio,Latitude,Longitude
95021,STATE - KARNATAKA,Manufacture of furniture,8076,7129,947,3619,3203,416,4457,3926,531,3007,2309,698,1454,1082,372,1553,1227,326,11083,7.527983104540655,22.65423406060606,82.20022463636361
95022,STATE - KARNATAKA,Other manufacturing,51231,42635,8596,18951,15950,3001,32280,26685,5595,5900,4647,1253,3002,2340,662,2898,2307,591,57131,4.959865053513262,22.65423406060606,82.20022463636361
95023,STATE - KARNATAKA,"Manufacture of jewellery, bijouterie and related articles",513,421,92,180,142,38,333,279,54,82,19,63,52,5,47,30,14,16,595,4.576086956521739,22.65423406060606,82.20022463636361
95024,STATE - KARNATAKA,Manufacture of jewellery and related articles,494,407,87,174,136,38,320,271,49,74,17,57,44,3,41,30,14,16,568,4.67816091954023,22.65423406060606,82.20022463636361
95025,STATE - KARNATAKA,Manufacture of imitation jewellery and related articles,19,14,5,6,6,0,13,8,5,8,2,6,8,2,6,0,0,0,27,2.8,22.65423406060606,82.20022463636361
95026,STATE - KARNATAKA,Manufacture of musical instruments,39,39,0,32,32,0,7,7,0,18,18,0,18,18,0,0,0,0,57,39,22.65423406060606,82.20022463636361
95027,STATE - KARNATAKA,Manufacture of musical instruments,39,39,0,32,32,0,7,7,0,18,18,0,18,18,0,0,0,0,57,39,22.65423406060606,82.20022463636361
95028,STATE - KARNATAKA,Manufacture of sports goods,26,26,0,0,0,0,26,26,0,5,5,0,2,2,0,3,3,0,31,26,22.65423406060606,82.20022463636361
95029,STATE - KARNATAKA,Manufacture of sports goods,26,26,0,0,0,0,26,26,0,5,5,0,2,2,0,3,3,0,31,26,22.65423406060606,82.20022463636361
95030,STATE - KARNATAKA,Manufacture of games and toys,221,174,47,107,81,26,114,93,21,43,21,22,26,12,14,17,9,8,264,3.702127659574468,22.65423406060606,82.20022463636361
95031,STATE - KARNATAKA,Manufacture of games and toys,221,174,47,107,81,26,114,93,21,43,21,22,26,12,14,17,9,8,264,3.702127659574468,22.65423406060606,82.20022463636361
95032,STATE - KARNATAKA,Manufacture of medical and dental instruments and supplies,86,69,17,28,26,2,58,43,15,6,6,0,6,6,0,0,0,0,92,4.0588235294117645,22.65423406060606,82.20022463636361
95033,STATE - KARNATAKA,Manufacture of medical and dental instruments and supplies,86,69,17,28,26,2,58,43,15,6,6,0,6,6,0,0,0,0,92,4.0588235294117645,22.65423406060606,82.20022463636361
95034,STATE - KARNATAKA,Other manufacturing n.e.c.,50346,41906,8440,18604,15669,2935,31742,26237,5505,5746,4578,1168,2898,2297,601,2848,2281,567,56092,4.965165876777252,22.65423406060606,82.20022463636361
95035,STATE - KARNATAKA,Other manufacturing n.e.c.,50346,41906,8440,18604,15669,2935,31742,26237,5505,5746,4578,1168,2898,2297,601,2848,2281,567,56092,4.965165876777252,22.65423406060606,82.20022463636361
95036,STATE - KARNATAKA,Repair and installation of machinery and equipment,1915,1873,42,882,869,13,1033,1004,29,288,286,2,153,151,2,135,135,0,2203,44.595238095238095,22.65423406060606,82.20022463636361
95037,STATE - KARNATAKA,"Repair of fabricated metal products, machinery and equipment",1850,1808,42,855,842,13,995,966,29,282,280,2,153,151,2,129,129,0,2132,43.04761904761905,22.65423406060606,82.20022463636361
95038,STATE - KARNATAKA,Repair of fabricated metal products,202,187,15,104,98,6,98,89,9,52,52,0,12,12,0,40,40,0,254,12.466666666666669,22.65423406060606,82.20022463636361
95039,STATE - KARNATAKA,Repair of electronic and optical equipment,34,32,2,12,12,0,22,20,2,2,0,2,2,0,2,0,0,0,36,16,22.65423406060606,82.20022463636361
95040,STATE - KARNATAKA,Repair of electrical equipment,637,620,17,272,269,3,365,351,14,127,127,0,82,82,0,45,45,0,764,36.47058823529412,22.65423406060606,82.20022463636361
95041,STATE - KARNATAKA,"Repair of transport equipment, except motor vehicles",75,73,2,25,23,2,50,50,0,9,9,0,6,6,0,3,3,0,84,36.5,22.65423406060606,82.20022463636361
95042,STATE - KARNATAKA,Repair of other equipment,99,99,0,36,36,0,63,63,0,3,3,0,0,0,0,3,3,0,102,99,22.65423406060606,82.20022463636361
95043,STATE - KARNATAKA,Installation of industrial machinery and equipment,65,65,0,27,27,0,38,38,0,6,6,0,0,0,0,6,6,0,71,65,22.65423406060606,82.20022463636361
95044,STATE - KARNATAKA,Installation of industrial machinery and equipment,65,65,0,27,27,0,38,38,0,6,6,0,0,0,0,6,6,0,71,65,22.65423406060606,82.20022463636361
95045,STATE - KARNATAKA,"Electricity, gas, steam and air conditioning supply",11822,10606,1216,4542,4251,291,7280,6355,925,706,625,81,372,336,36,334,289,45,12528,8.72203947368421,22.65423406060606,82.20022463636361
95046,STATE - KARNATAKA,"Electric power generation, transmission and distribution",11396,10202,1194,4396,4117,279,7000,6085,915,670,595,75,366,330,36,304,265,39,12066,8.544388609715243,22.65423406060606,82.20022463636361
95047,STATE - KARNATAKA,"Electric power generation, transmission and distribution",11396,10202,1194,4396,4117,279,7000,6085,915,670,595,75,366,330,36,304,265,39,12066,8.544388609715243,22.65423406060606,82.20022463636361
95048,STATE - KARNATAKA,Manufacture of gas; distribution of gaseous fuels through mains,399,377,22,140,128,12,259,249,10,27,21,6,0,0,0,27,21,6,426,17.136363636363637,22.65423406060606,82.20022463636361
95049,STATE - KARNATAKA,Manufacture of gas; distribution of gaseous fuels through mains,399,377,22,140,128,12,259,249,10,27,21,6,0,0,0,27,21,6,426,17.136363636363637,22.65423406060606,82.20022463636361
95050,STATE - KARNATAKA,Steam and air conditioning supply,27,27,0,6,6,0,21,21,0,9,9,0,6,6,0,3,3,0,36,27,22.65423406060606,82.20022463636361
95051,STATE - KARNATAKA,Steam and air conditioning supply,27,27,0,6,6,0,21,21,0,9,9,0,6,6,0,3,3,0,36,27,22.65423406060606,82.20022463636361
95052,STATE - KARNATAKA,"Water collection, treatment and supply",3723,3498,225,1987,1898,89,1736,1600,136,314,278,36,174,154,20,140,124,16,4037,15.546666666666669,22.65423406060606,82.20022463636361
95053,STATE - KARNATAKA,"Water collection, treatment and supply",3723,3498,225,1987,1898,89,1736,1600,136,314,278,36,174,154,20,140,124,16,4037,15.546666666666669,22.65423406060606,82.20022463636361
95054,STATE - KARNATAKA,"Water collection, treatment and supply",3723,3498,225,1987,1898,89,1736,1600,136,314,278,36,174,154,20,140,124,16,4037,15.546666666666669,22.65423406060606,82.20022463636361
95055,STATE - KARNATAKA,Sewerage,258,199,59,84,58,26,174,141,33,60,45,15,20,14,6,40,31,9,318,3.3728813559322037,22.65423406060606,82.20022463636361
95056,STATE - KARNATAKA,Sewerage,258,199,59,84,58,26,174,141,33,60,45,15,20,14,6,40,31,9,318,3.3728813559322037,22.65423406060606,82.20022463636361
95057,STATE - KARNATAKA,Sewerage,258,199,59,84,58,26,174,141,33,60,45,15,20,14,6,40,31,9,318,3.3728813559322037,22.65423406060606,82.20022463636361
95058,STATE - KARNATAKA,"Waste collection, treatment and disposal activities; materials recovery",379,251,128,89,71,18,290,180,110,75,31,44,8,8,0,67,23,44,454,1.9609375,22.65423406060606,82.20022463636361
95059,STATE - KARNATAKA,Waste collection,379,251,128,89,71,18,290,180,110,69,25,44,2,2,0,67,23,44,448,1.9609375,22.65423406060606,82.20022463636361
95060,STATE - KARNATAKA,Collection of non-hazardous waste,73,39,34,12,6,6,61,33,28,5,0,5,0,0,0,5,0,5,78,1.1470588235294117,22.65423406060606,82.20022463636361
95061,STATE - KARNATAKA,Collection of hazardous waste,306,212,94,77,65,12,229,147,82,64,25,39,2,2,0,62,23,39,370,2.25531914893617,22.65423406060606,82.20022463636361
95062,STATE - KARNATAKA,Waste treatment and disposal,0,0,0,0,0,0,0,0,0,6,6,0,6,6,0,0,0,0,6,0,22.65423406060606,82.20022463636361
95063,STATE - KARNATAKA,Treatment and disposal of hazardous waste,0,0,0,0,0,0,0,0,0,6,6,0,6,6,0,0,0,0,6,0,22.65423406060606,82.20022463636361
95064,STATE - KARNATAKA,Remediation activities and other waste management services,43,29,14,6,6,0,37,23,14,6,0,6,6,0,6,0,0,0,49,2.071428571428572,22.65423406060606,82.20022463636361
95065,STATE - KARNATAKA,Remediation activities and other waste management services,43,29,14,6,6,0,37,23,14,6,0,6,6,0,6,0,0,0,49,2.071428571428572,22.65423406060606,82.20022463636361
95066,STATE - KARNATAKA,Remediation activities and other waste management services,43,29,14,6,6,0,37,23,14,6,0,6,6,0,6,0,0,0,49,2.071428571428572,22.65423406060606,82.20022463636361
95067,STATE - KARNATAKA,Construction of buildings,89109,74541,14568,43097,36603,6494,46012,37938,8074,18766,14113,4653,10574,7920,2654,8192,6193,1999,107875,5.11676276771005,22.65423406060606,82.20022463636361
95068,STATE - KARNATAKA,Construction of buildings,89109,74541,14568,43097,36603,6494,46012,37938,8074,18766,14113,4653,10574,7920,2654,8192,6193,1999,107875,5.11676276771005,22.65423406060606,82.20022463636361
95069,STATE - KARNATAKA,Construction of buildings,89109,74541,14568,43097,36603,6494,46012,37938,8074,18766,14113,4653,10574,7920,2654,8192,6193,1999,107875,5.11676276771005,22.65423406060606,82.20022463636361
95070,STATE - KARNATAKA,Civil engineering,29607,22513,7094,10617,8234,2383,18990,14279,4711,6999,4652,2347,2979,1978,1001,4020,2674,1346,36606,3.173526924161263,22.65423406060606,82.20022463636361
95071,STATE - KARNATAKA,Construction of roads and railways,15025,11334,3691,7458,5739,1719,7567,5595,1972,3828,2467,1361,2092,1357,735,1736,1110,626,18853,3.070712544026009,22.65423406060606,82.20022463636361
95072,STATE - KARNATAKA,Construction roads and railways,15025,11334,3691,7458,5739,1719,7567,5595,1972,3828,2467,1361,2092,1357,735,1736,1110,626,18853,3.070712544026009,22.65423406060606,82.20022463636361
95073,STATE - KARNATAKA,Construction of utility projects,2716,2259,457,1440,1184,256,1276,1075,201,635,476,159,464,362,102,171,114,57,3351,4.9431072210065645,22.65423406060606,82.20022463636361
95074,STATE - KARNATAKA,Construction of utility projects,2716,2259,457,1440,1184,256,1276,1075,201,635,476,159,464,362,102,171,114,57,3351,4.9431072210065645,22.65423406060606,82.20022463636361
95075,STATE - KARNATAKA,Construction of other civil engineering projects,11866,8920,2946,1719,1311,408,10147,7609,2538,2536,1709,827,423,259,164,2113,1450,663,14402,3.027834351663272,22.65423406060606,82.20022463636361
95076,STATE - KARNATAKA,Construction of other civil engineering projects,11866,8920,2946,1719,1311,408,10147,7609,2538,2536,1709,827,423,259,164,2113,1450,663,14402,3.027834351663272,22.65423406060606,82.20022463636361
95077,STATE - KARNATAKA,Demolition and site preparation,2569,2429,140,2017,1936,81,552,493,59,415,387,28,289,277,12,126,110,16,2984,17.35,22.65423406060606,82.20022463636361
95078,STATE - KARNATAKA,Demolition,280,257,23,201,180,21,79,77,2,21,21,0,0,0,0,21,21,0,301,11.173913043478262,22.65423406060606,82.20022463636361
95079,STATE - KARNATAKA,Site preparation,2289,2172,117,1816,1756,60,473,416,57,394,366,28,289,277,12,105,89,16,2683,18.56410256410257,22.65423406060606,82.20022463636361
95080,STATE - KARNATAKA,"Electrical, plumbing and other construction installation activities",13544,12905,639,3524,3322,202,10020,9583,437,2336,1984,352,1109,847,262,1227,1137,90,15880,20.19561815336463,22.65423406060606,82.20022463636361
95081,STATE - KARNATAKA,Electrical installation,7247,7013,234,2044,1986,58,5203,5027,176,930,910,20,377,367,10,553,543,10,8177,29.97008547008547,22.65423406060606,82.20022463636361
95082,STATE - KARNATAKA,"Plumbing, heat and air-conditioning installation",5255,5079,176,1003,975,28,4252,4104,148,640,594,46,210,190,20,430,404,26,5895,28.857954545454547,22.65423406060606,82.20022463636361
95083,STATE - KARNATAKA,Other construction installation,1042,813,229,477,361,116,565,452,113,766,480,286,522,290,232,244,190,54,1808,3.550218340611354,22.65423406060606,82.20022463636361
95084,STATE - KARNATAKA,Other specialized construction activities,5109,4415,694,1982,1724,258,3127,2691,436,924,692,232,512,354,158,412,338,74,6033,6.361671469740634,22.65423406060606,82.20022463636361
95085,STATE - KARNATAKA,Other specialized construction activities,5109,4415,694,1982,1724,258,3127,2691,436,924,692,232,512,354,158,412,338,74,6033,6.361671469740634,22.65423406060606,82.20022463636361
95086,STATE - KARNATAKA,Wholesale and retail trade and repair of motor vehicles and motorcycles,13119,12659,460,3905,3803,102,9214,8856,358,1581,1524,57,593,570,23,988,954,34,14700,27.519565217391303,22.65423406060606,82.20022463636361
95087,STATE - KARNATAKA,Sale of motor vehicles,897,821,76,181,181,0,716,640,76,61,57,4,9,9,0,52,48,4,958,10.802631578947368,22.65423406060606,82.20022463636361
95088,STATE - KARNATAKA,Sale of motor vehicles,897,821,76,181,181,0,716,640,76,61,57,4,9,9,0,52,48,4,958,10.802631578947368,22.65423406060606,82.20022463636361
95089,STATE - KARNATAKA,Maintenance and repair of motor vehicles,7044,6834,210,2107,2049,58,4937,4785,152,850,814,36,336,318,18,514,496,18,7894,32.542857142857144,22.65423406060606,82.20022463636361
95090,STATE - KARNATAKA,Maintenance and repair of motor vehicles,7044,6834,210,2107,2049,58,4937,4785,152,850,814,36,336,318,18,514,496,18,7894,32.542857142857144,22.65423406060606,82.20022463636361
95091,STATE - KARNATAKA,Sale of motor vehicle parts and accessories,500,486,14,141,139,2,359,347,12,48,45,3,16,16,0,32,29,3,548,34.714285714285715,22.65423406060606,82.20022463636361
95092,STATE - KARNATAKA,Sale of motor vehicle parts and accessories,500,486,14,141,139,2,359,347,12,48,45,3,16,16,0,32,29,3,548,34.714285714285715,22.65423406060606,82.20022463636361
95093,STATE - KARNATAKA,"Sale, maintenance and repair of motorcycles and related parts and",4678,4518,160,1476,1434,42,3202,3084,118,622,608,14,232,227,5,390,381,9,5300,28.2375,22.65423406060606,82.20022463636361
95094,STATE - KARNATAKA,"Sale, maintenance and repair of motorcycles and related parts and",4678,4518,160,1476,1434,42,3202,3084,118,622,608,14,232,227,5,390,381,9,5300,28.2375,22.65423406060606,82.20022463636361
95095,STATE - KARNATAKA,"Wholesale trade, except of motor vehicles and motorcycles",21654,17275,4379,5133,4588,545,16521,12687,3834,3458,2284,1174,1185,874,311,2273,1410,863,25112,3.94496460379082,22.65423406060606,82.20022463636361
95096,STATE - KARNATAKA,Wholesale on a fee or contract basis,976,913,63,425,417,8,551,496,55,101,87,14,51,51,0,50,36,14,1077,14.492063492063492,22.65423406060606,82.20022463636361
95097,STATE - KARNATAKA,Wholesale on a fee or contract basis,976,913,63,425,417,8,551,496,55,101,87,14,51,51,0,50,36,14,1077,14.492063492063492,22.65423406060606,82.20022463636361
95098,STATE - KARNATAKA,Wholesale of agricultural raw materials and live animals,5088,4138,950,1499,1358,141,3589,2780,809,718,552,166,281,225,56,437,327,110,5806,4.355789473684211,22.65423406060606,82.20022463636361
95099,STATE - KARNATAKA,Wholesale of agricultural raw materials and live animals,5088,4138,950,1499,1358,141,3589,2780,809,718,552,166,281,225,56,437,327,110,5806,4.355789473684211,22.65423406060606,82.20022463636361
95100,STATE - KARNATAKA,"Wholesale of food, beverages and tobacco",4936,3840,1096,1283,1061,222,3653,2779,874,813,539,274,349,259,90,464,280,184,5749,3.5036496350364965,22.65423406060606,82.20022463636361
95101,STATE - KARNATAKA,"Wholesale of food, beverages and tobacco",4936,3840,1096,1283,1061,222,3653,2779,874,813,539,274,349,259,90,464,280,184,5749,3.5036496350364965,22.65423406060606,82.20022463636361
95102,STATE - KARNATAKA,Wholesale of household goods,606,515,91,110,88,22,496,427,69,103,97,6,22,22,0,81,75,6,709,5.65934065934066,22.65423406060606,82.20022463636361
95103,STATE - KARNATAKA,"Wholesale of textiles, clothing and footwear",171,145,26,47,33,14,124,112,12,33,30,3,16,16,0,17,14,3,204,5.576923076923077,22.65423406060606,82.20022463636361
95104,STATE - KARNATAKA,Wholesale of other household goods,435,370,65,63,55,8,372,315,57,70,67,3,6,6,0,64,61,3,505,5.6923076923076925,22.65423406060606,82.20022463636361
95105,STATE - KARNATAKA,"Wholesale of machinery, equipment and supplies",267,258,9,106,106,0,161,152,9,54,45,9,28,22,6,26,23,3,321,28.666666666666668,22.65423406060606,82.20022463636361
95106,STATE - KARNATAKA,"Wholesale of computers, computer peripheral equipment and software",17,17,0,12,12,0,5,5,0,0,0,0,0,0,0,0,0,0,17,17,22.65423406060606,82.20022463636361
95107,STATE - KARNATAKA,Wholesale of electronic and telecommunications equipment and parts,27,23,4,0,0,0,27,23,4,0,0,0,0,0,0,0,0,0,27,5.75,22.65423406060606,82.20022463636361
95108,STATE - KARNATAKA,"Wholesale of agricultural machinery, equipment and supplies",32,32,0,12,12,0,20,20,0,6,6,0,0,0,0,6,6,0,38,32,22.65423406060606,82.20022463636361
95109,STATE - KARNATAKA,Wholesale of other machinery and equipment,191,186,5,82,82,0,109,104,5,48,39,9,28,22,6,20,17,3,239,37.2,22.65423406060606,82.20022463636361
95110,STATE - KARNATAKA,Other specialized wholesale,3628,2753,875,717,633,84,2911,2120,791,838,349,489,242,143,99,596,206,390,4466,3.1462857142857144,22.65423406060606,82.20022463636361
95111,STATE - KARNATAKA,"Wholesale of solid, liquid and gaseous fuels and related products",9,9,0,6,6,0,3,3,0,0,0,0,0,0,0,0,0,0,9,9,22.65423406060606,82.20022463636361
95112,STATE - KARNATAKA,Wholesale of metals and metal ores,52,41,11,12,12,0,40,29,11,0,0,0,0,0,0,0,0,0,52,3.727272727272727,22.65423406060606,82.20022463636361
95113,STATE - KARNATAKA,"Wholesale of construction materials, hardware, plumbing and heating",606,588,18,157,157,0,449,431,18,70,52,18,34,26,8,36,26,10,676,32.666666666666664,22.65423406060606,82.20022463636361
95114,STATE - KARNATAKA,Wholesale of waste and scrap and other products n.e.c.,2961,2115,846,542,458,84,2419,1657,762,768,297,471,208,117,91,560,180,380,3729,2.5,22.65423406060606,82.20022463636361
95115,STATE - KARNATAKA,Non-specialized wholesale trade,6153,4858,1295,993,925,68,5160,3933,1227,831,615,216,212,152,60,619,463,156,6984,3.7513513513513512,22.65423406060606,82.20022463636361
95116,STATE - KARNATAKA,Non-specialized wholesale trade,6153,4858,1295,993,925,68,5160,3933,1227,831,615,216,212,152,60,619,463,156,6984,3.7513513513513512,22.65423406060606,82.20022463636361
95117,STATE - KARNATAKA,Retail sale in non-specialized stores,6439,4864,1575,2571,1869,702,3868,2995,873,1057,715,342,509,311,198,548,404,144,7496,3.0882539682539685,22.65423406060606,82.20022463636361
95118,STATE - KARNATAKA,"Retail sale in non-specialized stores with food, beverages or tobacco",293,189,104,173,113,60,120,76,44,95,50,45,74,38,36,21,12,9,388,1.8173076923076923,22.65423406060606,82.20022463636361
95119,STATE - KARNATAKA,Other retail sale in non-specialized stores,6146,4675,1471,2398,1756,642,3748,2919,829,962,665,297,435,273,162,527,392,135,7108,3.178110129163834,22.65423406060606,82.20022463636361
95120,STATE - KARNATAKA,"Retail sale of food, beverages and tobacco in specialized stores",41397,29771,11626,15602,11023,4579,25795,18748,7047,6416,4112,2304,2841,1779,1062,3575,2333,1242,47813,2.5607259590572853,22.65423406060606,82.20022463636361
95121,STATE - KARNATAKA,Retail sale of food in specialized stores,39303,27955,11348,14655,10230,4425,24648,17725,6923,6106,3849,2257,2699,1659,1040,3407,2190,1217,45409,2.4634296792386325,22.65423406060606,82.20022463636361
95122,STATE - KARNATAKA,Retail sale of beverages in specialized stores,1194,1072,122,465,396,69,729,676,53,207,188,19,100,94,6,107,94,13,1401,8.78688524590164,22.65423406060606,82.20022463636361
95123,STATE - KARNATAKA,Retail sale of tobacco products in specialized stores,900,744,156,482,397,85,418,347,71,103,75,28,42,26,16,61,49,12,1003,4.769230769230769,22.65423406060606,82.20022463636361
95124,STATE - KARNATAKA,Retail sale of automotive fuel in specialized stores,1813,1660,153,686,639,47,1127,1021,106,268,251,17,154,152,2,114,99,15,2081,10.84967320261438,22.65423406060606,82.20022463636361
95125,STATE - KARNATAKA,Retail sale of automotive fuel in specialized stores,1813,1660,153,686,639,47,1127,1021,106,268,251,17,154,152,2,114,99,15,2081,10.84967320261438,22.65423406060606,82.20022463636361
95126,STATE - KARNATAKA,Retail sale of information and communications equipment in specialized,2179,1997,182,577,543,34,1602,1454,148,258,244,14,109,107,2,149,137,12,2437,10.972527472527473,22.65423406060606,82.20022463636361
95127,STATE - KARNATAKA,"Retail sale of computers, peripheral units, software and",1960,1784,176,527,493,34,1433,1291,142,248,237,11,109,107,2,139,130,9,2208,10.136363636363637,22.65423406060606,82.20022463636361
95128,STATE - KARNATAKA,Retail sale of audio and video equipment in specialized stores,219,213,6,50,50,0,169,163,6,10,7,3,0,0,0,10,7,3,229,35.5,22.65423406060606,82.20022463636361
95129,STATE - KARNATAKA,Retail sale of other household equipment in specialized stores,9470,7599,1871,3219,2567,652,6251,5032,1219,1427,985,442,548,361,187,879,624,255,10897,4.061464457509353,22.65423406060606,82.20022463636361
95130,STATE - KARNATAKA,Retail sale of textiles in specialized stores,1760,1239,521,461,342,119,1299,897,402,321,206,115,168,116,52,153,90,63,2081,2.378119001919386,22.65423406060606,82.20022463636361
95131,STATE - KARNATAKA,"Retail sale of hardware, paints and glass in specialized stores",3030,2740,290,964,863,101,2066,1877,189,323,267,56,130,110,20,193,157,36,3353,9.448275862068966,22.65423406060606,82.20022463636361
95132,STATE - KARNATAKA,"Retail sale of carpets, rugs, wall and floor coverings in specialized",122,104,18,84,74,10,38,30,8,53,36,17,35,27,8,18,9,9,175,5.777777777777778,22.65423406060606,82.20022463636361
95133,STATE - KARNATAKA,"Retail sale of electrical household appliances, furniture, lighting",4558,3516,1042,1710,1288,422,2848,2228,620,730,476,254,215,108,107,515,368,147,5288,3.3742802303262955,22.65423406060606,82.20022463636361
95134,STATE - KARNATAKA,Retail sale of cultural and recreation goods in specialized stores,4368,2853,1515,1763,1085,678,2605,1768,837,772,361,411,408,213,195,364,148,216,5140,1.883168316831683,22.65423406060606,82.20022463636361
95135,STATE - KARNATAKA,"Retail sale of books, newspapers and stationary in specialized stores",3883,2545,1338,1539,956,583,2344,1589,755,724,344,380,371,199,172,353,145,208,4607,1.9020926756352765,22.65423406060606,82.20022463636361
95136,STATE - KARNATAKA,Retail sale of music and video recordings in specialized stores,118,108,10,12,6,6,106,102,4,6,3,3,3,0,3,3,3,0,124,10.8,22.65423406060606,82.20022463636361
95137,STATE - KARNATAKA,Retail sale of sporting equipment in specialized stores,30,9,21,23,6,17,7,3,4,0,0,0,0,0,0,0,0,0,30,0.4285714285714285,22.65423406060606,82.20022463636361
95138,STATE - KARNATAKA,Retail sale of games and toys in specialized stores,337,191,146,189,117,72,148,74,74,42,14,28,34,14,20,8,0,8,379,1.3082191780821917,22.65423406060606,82.20022463636361
95139,STATE - KARNATAKA,Retail sale of other goods in specialized stores,19567,14272,5295,6051,4413,1638,13516,9859,3657,3123,1690,1433,1461,759,702,1662,931,731,22690,2.6953729933899906,22.65423406060606,82.20022463636361
95140,STATE - KARNATAKA,"Retail sale of clothing, footwear and leather articles in specialized",7316,5797,1519,2230,1708,522,5086,4089,997,975,634,341,453,290,163,522,344,178,8291,3.816326530612245,22.65423406060606,82.20022463636361
95141,STATE - KARNATAKA,"Retail sale of pharmaceutical and medical goods, cosmetic and toilet",3350,2299,1051,1188,746,442,2162,1553,609,526,278,248,256,128,128,270,150,120,3876,2.18744053282588,22.65423406060606,82.20022463636361
95142,STATE - KARNATAKA,Other retail sale of new goods in specialized stores,8805,6088,2717,2583,1914,669,6222,4174,2048,1622,778,844,752,341,411,870,437,433,10427,2.240706661759293,22.65423406060606,82.20022463636361
95143,STATE - KARNATAKA,Retail sale of second-hand goods,96,88,8,50,45,5,46,43,3,0,0,0,0,0,0,0,0,0,96,11,22.65423406060606,82.20022463636361
95144,STATE - KARNATAKA,Retail sale via stalls and markets,8595,6177,2418,3464,2527,937,5131,3650,1481,1350,869,481,622,363,259,728,506,222,9945,2.554590570719603,22.65423406060606,82.20022463636361
95145,STATE - KARNATAKA,"Retail sale via stalls and markets of food, beverages and tobacco",1403,1010,393,701,501,200,702,509,193,250,168,82,135,81,54,115,87,28,1653,2.56997455470738,22.65423406060606,82.20022463636361
95146,STATE - KARNATAKA,"Retail sale via stalls and markets of textiles, clothing and footwear",2258,1522,736,773,498,275,1485,1024,461,316,192,124,101,47,54,215,145,70,2574,2.067934782608696,22.65423406060606,82.20022463636361
95147,STATE - KARNATAKA,Retail sale via stalls and markets of other goods,4934,3645,1289,1990,1528,462,2944,2117,827,784,509,275,386,235,151,398,274,124,5718,2.8277734678045,22.65423406060606,82.20022463636361
95148,STATE - KARNATAKA,"Retail trade not in stores, stalls or markets",9247,5973,3274,3063,2002,1061,6184,3971,2213,1864,1028,836,768,456,312,1096,572,524,11111,1.8243738546120956,22.65423406060606,82.20022463636361
95149,STATE - KARNATAKA,Retail sale via mail order houses or via Internet,66,36,30,39,24,15,27,12,15,6,6,0,0,0,0,6,6,0,72,1.2,22.65423406060606,82.20022463636361
95150,STATE - KARNATAKA,"Other retail sale not in stores, stalls or markets",9181,5937,3244,3024,1978,1046,6157,3959,2198,1858,1022,836,768,456,312,1090,566,524,11039,1.8301479654747224,22.65423406060606,82.20022463636361
95151,STATE - KARNATAKA,Transport via railways,6359,5633,726,1283,1163,120,5076,4470,606,269,241,28,90,84,6,179,157,22,6628,7.758953168044077,22.65423406060606,82.20022463636361
95152,STATE - KARNATAKA,Passenger rail transport,5639,5011,628,1123,1031,92,4516,3980,536,194,171,23,66,60,6,128,111,17,5833,7.979299363057325,22.65423406060606,82.20022463636361
95153,STATE - KARNATAKA,Freight rail transport,720,622,98,160,132,28,560,490,70,75,70,5,24,24,0,51,46,5,795,6.346938775510204,22.65423406060606,82.20022463636361
95154,STATE - KARNATAKA,Urban or suburban passenger land transport,36124,35174,950,14930,14577,353,21194,20597,597,3367,3292,75,1617,1588,29,1750,1704,46,39491,37.025263157894734,22.65423406060606,82.20022463636361
95155,STATE - KARNATAKA,Other passenger land transport,41141,40248,893,17456,17216,240,23685,23032,653,4106,4019,87,2280,2246,34,1826,1773,53,45247,45.07054871220605,22.65423406060606,82.20022463636361
95156,STATE - KARNATAKA,Freight transport by road,38068,37188,880,23819,23338,481,14249,13850,399,5327,5093,234,3784,3598,186,1543,1495,48,43395,42.25909090909091,22.65423406060606,82.20022463636361
95157,STATE - KARNATAKA,Transport via pipeline,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,22.65423406060606,82.20022463636361
95158,STATE - KARNATAKA,Transport via pipeline,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,22.65423406060606,82.20022463636361
95159,STATE - KARNATAKA,Water transport,446,358,88,124,114,10,322,244,78,47,35,12,38,32,6,9,3,6,493,4.068181818181818,22.65423406060606,82.20022463636361
95160,STATE - KARNATAKA,Sea and coastal water transport,328,260,68,69,65,4,259,195,64,39,27,12,30,24,6,9,3,6,367,3.823529411764706,22.65423406060606,82.20022463636361
95161,STATE - KARNATAKA,Sea and coastal passenger water transport,172,146,26,48,44,4,124,102,22,15,12,3,12,12,0,3,0,3,187,5.615384615384615,22.65423406060606,82.20022463636361
95162,STATE - KARNATAKA,Sea and coastal freight water transport,156,114,42,21,21,0,135,93,42,24,15,9,18,12,6,6,3,3,180,2.7142857142857144,22.65423406060606,82.20022463636361
