,IndiaStates,NIC_Name,Main_Workers__Total___Persons,Main_Workers__Total__Males,Main_Workers__Total__Females,Main_Workers__Rural___Persons,Main_Workers__Rural__Males,Main_Workers__Rural__Females,Main_Workers__Urban___Persons,Main_Workers__Urban__Males,Main_Workers__Urban__Females,Marginal_Workers__Total___Persons,Marginal_Workers__Total__Males,Marginal_Workers__Total__Females,Marginal_Workers__Rural___Persons,Marginal_Workers__Rural__Males,Marginal_Workers__Rural__Females,Marginal_Workers__Urban___Persons,Marginal_Workers__Urban__Males,Marginal_Workers__Urban__Females,TotalWorkers,MaleFemaleRatio,Latitude,Longitude
31891,STATE - MIZORAM,"Wholesale of food, beverages and tobacco",60,33,27,2,2,0,58,31,27,12,6,6,2,2,0,10,4,6,72,1.2222222222222223,22.65423406060606,82.20022463636361
31892,STATE - MIZORAM,"Wholesale of food, beverages and tobacco",60,33,27,2,2,0,58,31,27,12,6,6,2,2,0,10,4,6,72,1.2222222222222223,22.65423406060606,82.20022463636361
31893,STATE - MIZORAM,Wholesale of household goods,306,178,128,9,3,6,297,175,122,34,14,20,5,2,3,29,12,17,340,1.390625,22.65423406060606,82.20022463636361
31894,STATE - MIZORAM,"Wholesale of textiles, clothing and footwear",84,50,34,1,1,0,83,49,34,8,2,6,1,0,1,7,2,5,92,1.4705882352941178,22.65423406060606,82.20022463636361
31895,STATE - MIZORAM,Wholesale of other household goods,222,128,94,8,2,6,214,126,88,26,12,14,4,2,2,22,10,12,248,1.3617021276595744,22.65423406060606,82.20022463636361
31896,STATE - MIZORAM,"Wholesale of machinery, equipment and supplies",74,56,18,0,0,0,74,56,18,10,6,4,0,0,0,10,6,4,84,3.111111111111111,22.65423406060606,82.20022463636361
31897,STATE - MIZORAM,Wholesale of electronic and telecommunications equipment and parts,8,4,4,0,0,0,8,4,4,0,0,0,0,0,0,0,0,0,8,1,22.65423406060606,82.20022463636361
31898,STATE - MIZORAM,Wholesale of other machinery and equipment,66,52,14,0,0,0,66,52,14,10,6,4,0,0,0,10,6,4,76,3.7142857142857135,22.65423406060606,82.20022463636361
31899,STATE - MIZORAM,Other specialized wholesale,42,27,15,3,2,1,39,25,14,5,3,2,1,1,0,4,2,2,47,1.8,22.65423406060606,82.20022463636361
31900,STATE - MIZORAM,"Wholesale of solid, liquid and gaseous fuels and related products",7,7,0,2,2,0,5,5,0,2,2,0,0,0,0,2,2,0,9,7,22.65423406060606,82.20022463636361
31901,STATE - MIZORAM,"Wholesale of construction materials, hardware, plumbing and heating",27,14,13,1,0,1,26,14,12,3,1,2,1,1,0,2,0,2,30,1.0769230769230769,22.65423406060606,82.20022463636361
31902,STATE - MIZORAM,Wholesale of waste and scrap and other products n.e.c.,8,6,2,0,0,0,8,6,2,0,0,0,0,0,0,0,0,0,8,3,22.65423406060606,82.20022463636361
31903,STATE - MIZORAM,Non-specialized wholesale trade,268,141,127,14,9,5,254,132,122,28,12,16,1,0,1,27,12,15,296,1.110236220472441,22.65423406060606,82.20022463636361
31904,STATE - MIZORAM,Non-specialized wholesale trade,268,141,127,14,9,5,254,132,122,28,12,16,1,0,1,27,12,15,296,1.110236220472441,22.65423406060606,82.20022463636361
31905,STATE - MIZORAM,"Retail trade, except of motor vehicles and motorcycles",23666,8509,15157,2647,1045,1602,21019,7464,13555,4348,958,3390,488,114,374,3860,844,3016,28014,0.5613907765388929,22.65423406060606,82.20022463636361
31906,STATE - MIZORAM,Retail sale in non-specialized stores,7926,2893,5033,1271,508,763,6655,2385,4270,1198,314,884,200,44,156,998,270,728,9124,0.5748062785614941,22.65423406060606,82.20022463636361
31907,STATE - MIZORAM,"Retail sale in non-specialized stores with food, beverages or tobacco",2794,993,1801,376,161,215,2418,832,1586,417,112,305,46,8,38,371,104,267,3211,0.5513603553581343,22.65423406060606,82.20022463636361
31908,STATE - MIZORAM,Other retail sale in non-specialized stores,5132,1900,3232,895,347,548,4237,1553,2684,781,202,579,154,36,118,627,166,461,5913,0.5878712871287128,22.65423406060606,82.20022463636361
31909,STATE - MIZORAM,"Retail sale of food, beverages and tobacco in specialized stores",5076,1364,3712,583,196,387,4493,1168,3325,1411,198,1213,135,24,111,1276,174,1102,6487,0.3674568965517241,22.65423406060606,82.20022463636361
31910,STATE - MIZORAM,Retail sale of food in specialized stores,4938,1328,3610,568,195,373,4370,1133,3237,1358,191,1167,134,23,111,1224,168,1056,6296,0.3678670360110803,22.65423406060606,82.20022463636361
31911,STATE - MIZORAM,Retail sale of beverages in specialized stores,48,19,29,4,1,3,44,18,26,6,4,2,0,0,0,6,4,2,54,0.6551724137931034,22.65423406060606,82.20022463636361
31912,STATE - MIZORAM,Retail sale of tobacco products in specialized stores,90,17,73,11,0,11,79,17,62,47,3,44,1,1,0,46,2,44,137,0.2328767123287671,22.65423406060606,82.20022463636361
31913,STATE - MIZORAM,Retail sale of automotive fuel in specialized stores,116,91,25,8,4,4,108,87,21,8,5,3,2,1,1,6,4,2,124,3.64,22.65423406060606,82.20022463636361
31914,STATE - MIZORAM,Retail sale of automotive fuel in specialized stores,116,91,25,8,4,4,108,87,21,8,5,3,2,1,1,6,4,2,124,3.64,22.65423406060606,82.20022463636361
31915,STATE - MIZORAM,Retail sale of information and communications equipment in specialized,299,210,89,11,4,7,288,206,82,49,27,22,5,2,3,44,25,19,348,2.359550561797753,22.65423406060606,82.20022463636361
31916,STATE - MIZORAM,"Retail sale of computers, peripheral units, software and",272,192,80,9,4,5,263,188,75,47,27,20,5,2,3,42,25,17,319,2.4,22.65423406060606,82.20022463636361
31917,STATE - MIZORAM,Retail sale of audio and video equipment in specialized stores,27,18,9,2,0,2,25,18,7,2,0,2,0,0,0,2,0,2,29,2,22.65423406060606,82.20022463636361
31918,STATE - MIZORAM,Retail sale of other household equipment in specialized stores,1446,931,515,58,47,11,1388,884,504,176,91,85,14,10,4,162,81,81,1622,1.807766990291262,22.65423406060606,82.20022463636361
31919,STATE - MIZORAM,Retail sale of textiles in specialized stores,17,0,17,0,0,0,17,0,17,2,0,2,0,0,0,2,0,2,19,0,22.65423406060606,82.20022463636361
31920,STATE - MIZORAM,"Retail sale of hardware, paints and glass in specialized stores",802,545,257,40,33,7,762,512,250,112,70,42,13,10,3,99,60,39,914,2.120622568093385,22.65423406060606,82.20022463636361
31921,STATE - MIZORAM,"Retail sale of carpets, rugs, wall and floor coverings in specialized",4,4,0,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0,4,4,22.65423406060606,82.20022463636361
31922,STATE - MIZORAM,"Retail sale of electrical household appliances, furniture, lighting",623,382,241,17,13,4,606,369,237,62,21,41,1,0,1,61,21,40,685,1.5850622406639003,22.65423406060606,82.20022463636361
31923,STATE - MIZORAM,Retail sale of cultural and recreation goods in specialized stores,491,260,231,29,18,11,462,242,220,95,42,53,2,0,2,93,42,51,586,1.1255411255411256,22.65423406060606,82.20022463636361
31924,STATE - MIZORAM,"Retail sale of books, newspapers and stationary in specialized stores",401,209,192,29,18,11,372,191,181,87,40,47,2,0,2,85,40,45,488,1.0885416666666667,22.65423406060606,82.20022463636361
31925,STATE - MIZORAM,Retail sale of music and video recordings in specialized stores,28,19,9,0,0,0,28,19,9,4,2,2,0,0,0,4,2,2,32,2.111111111111111,22.65423406060606,82.20022463636361
31926,STATE - MIZORAM,Retail sale of sporting equipment in specialized stores,16,14,2,0,0,0,16,14,2,1,0,1,0,0,0,1,0,1,17,7,22.65423406060606,82.20022463636361
31927,STATE - MIZORAM,Retail sale of games and toys in specialized stores,46,18,28,0,0,0,46,18,28,3,0,3,0,0,0,3,0,3,49,0.6428571428571429,22.65423406060606,82.20022463636361
31928,STATE - MIZORAM,Retail sale of other goods in specialized stores,6106,1989,4117,379,154,225,5727,1835,3892,1053,206,847,73,23,50,980,183,797,7159,0.4831187758076269,22.65423406060606,82.20022463636361
31929,STATE - MIZORAM,"Retail sale of clothing, footwear and leather articles in specialized",4080,1263,2817,205,82,123,3875,1181,2694,750,130,620,40,10,30,710,120,590,4830,0.4483493077742279,22.65423406060606,82.20022463636361
31930,STATE - MIZORAM,"Retail sale of pharmaceutical and medical goods, cosmetic and toilet",1284,476,808,153,68,85,1131,408,723,176,45,131,23,8,15,153,37,116,1460,0.5891089108910891,22.65423406060606,82.20022463636361
31931,STATE - MIZORAM,Other retail sale of new goods in specialized stores,301,158,143,18,4,14,283,154,129,64,25,39,7,5,2,57,20,37,365,1.1048951048951048,22.65423406060606,82.20022463636361
31932,STATE - MIZORAM,Retail sale of second-hand goods,441,92,349,3,0,3,438,92,346,63,6,57,3,0,3,60,6,54,504,0.2636103151862464,22.65423406060606,82.20022463636361
31933,STATE - MIZORAM,Retail sale via stalls and markets,1590,593,997,277,102,175,1313,491,822,259,68,191,46,10,36,213,58,155,1849,0.5947843530591775,22.65423406060606,82.20022463636361
31934,STATE - MIZORAM,"Retail sale via stalls and markets of food, beverages and tobacco",42,7,35,15,5,10,27,2,25,11,1,10,2,1,1,9,0,9,53,0.2,22.65423406060606,82.20022463636361
31935,STATE - MIZORAM,"Retail sale via stalls and markets of textiles, clothing and footwear",57,17,40,2,1,1,55,16,39,5,0,5,0,0,0,5,0,5,62,0.425,22.65423406060606,82.20022463636361
31936,STATE - MIZORAM,Retail sale via stalls and markets of other goods,1491,569,922,260,96,164,1231,473,758,243,67,176,44,9,35,199,58,141,1734,0.6171366594360087,22.65423406060606,82.20022463636361
31937,STATE - MIZORAM,"Retail trade not in stores, stalls or markets",616,178,438,31,12,19,585,166,419,99,7,92,11,0,11,88,7,81,715,0.4063926940639269,22.65423406060606,82.20022463636361
31938,STATE - MIZORAM,Retail sale via mail order houses or via Internet,277,84,193,1,1,0,276,83,193,31,2,29,1,0,1,30,2,28,308,0.4352331606217616,22.65423406060606,82.20022463636361
31939,STATE - MIZORAM,"Other retail sale not in stores, stalls or markets",339,94,245,30,11,19,309,83,226,68,5,63,10,0,10,58,5,53,407,0.3836734693877551,22.65423406060606,82.20022463636361
31940,STATE - MIZORAM,Land transport and transport via pipelines,10871,10692,179,1709,1693,16,9162,8999,163,1027,1011,16,155,155,0,872,856,16,11898,59.73184357541899,22.65423406060606,82.20022463636361
31941,STATE - MIZORAM,Transport via railways,4,3,1,1,1,0,3,2,1,0,0,0,0,0,0,0,0,0,4,3,22.65423406060606,82.20022463636361
31942,STATE - MIZORAM,Passenger rail transport,4,3,1,1,1,0,3,2,1,0,0,0,0,0,0,0,0,0,4,3,22.65423406060606,82.20022463636361
31943,STATE - MIZORAM,Other land transport,10867,10689,178,1708,1692,16,9159,8997,162,1027,1011,16,155,155,0,872,856,16,11894,60.050561797752806,22.65423406060606,82.20022463636361
31944,STATE - MIZORAM,Urban or suburban passenger land transport,2098,2065,33,410,405,5,1688,1660,28,249,247,2,31,31,0,218,216,2,2347,62.57575757575758,22.65423406060606,82.20022463636361
31945,STATE - MIZORAM,Other passenger land transport,7180,7058,122,940,932,8,6240,6126,114,618,605,13,85,85,0,533,520,13,7798,57.85245901639344,22.65423406060606,82.20022463636361
31946,STATE - MIZORAM,Freight transport by road,1589,1566,23,358,355,3,1231,1211,20,160,159,1,39,39,0,121,120,1,1749,68.08695652173913,22.65423406060606,82.20022463636361
31947,STATE - MIZORAM,Water transport,22,21,1,14,13,1,8,8,0,4,4,0,4,4,0,0,0,0,26,21,22.65423406060606,82.20022463636361
31948,STATE - MIZORAM,Sea and coastal water transport,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22.65423406060606,82.20022463636361
31949,STATE - MIZORAM,Sea and coastal passenger water transport,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22.65423406060606,82.20022463636361
31950,STATE - MIZORAM,Inland water transport,21,20,1,13,12,1,8,8,0,4,4,0,4,4,0,0,0,0,25,20,22.65423406060606,82.20022463636361
31951,STATE - MIZORAM,Inland passenger water transport,21,20,1,13,12,1,8,8,0,3,3,0,3,3,0,0,0,0,24,20,22.65423406060606,82.20022463636361
31952,STATE - MIZORAM,Inland freight water transport,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,22.65423406060606,82.20022463636361
31953,STATE - MIZORAM,Air transport,83,52,31,3,3,0,80,49,31,2,2,0,0,0,0,2,2,0,85,1.6774193548387095,22.65423406060606,82.20022463636361
31954,STATE - MIZORAM,Passenger air transport,26,18,8,1,1,0,25,17,8,0,0,0,0,0,0,0,0,0,26,2.25,22.65423406060606,82.20022463636361
31955,STATE - MIZORAM,Passenger air transport,26,18,8,1,1,0,25,17,8,0,0,0,0,0,0,0,0,0,26,2.25,22.65423406060606,82.20022463636361
31956,STATE - MIZORAM,Freight air transport,57,34,23,2,2,0,55,32,23,2,2,0,0,0,0,2,2,0,59,1.4782608695652173,22.65423406060606,82.20022463636361
31957,STATE - MIZORAM,Freight air transport,57,34,23,2,2,0,55,32,23,2,2,0,0,0,0,2,2,0,59,1.4782608695652173,22.65423406060606,82.20022463636361
31958,STATE - MIZORAM,Warehousing and support activities for transportation,949,853,96,126,117,9,823,736,87,86,76,10,6,6,0,80,70,10,1035,8.885416666666666,22.65423406060606,82.20022463636361
31959,STATE - MIZORAM,Warehousing and storage,128,106,22,24,18,6,104,88,16,8,8,0,0,0,0,8,8,0,136,4.818181818181818,22.65423406060606,82.20022463636361
31960,STATE - MIZORAM,Warehousing and storage,128,106,22,24,18,6,104,88,16,8,8,0,0,0,0,8,8,0,136,4.818181818181818,22.65423406060606,82.20022463636361
31961,STATE - MIZORAM,Support activities for transportation,821,747,74,102,99,3,719,648,71,78,68,10,6,6,0,72,62,10,899,10.094594594594597,22.65423406060606,82.20022463636361
31962,STATE - MIZORAM,Service activities incidental to land transportation,768,710,58,96,95,1,672,615,57,77,67,10,6,6,0,71,61,10,845,12.241379310344827,22.65423406060606,82.20022463636361
31963,STATE - MIZORAM,Service activities incidental to air transportation,7,4,3,0,0,0,7,4,3,0,0,0,0,0,0,0,0,0,7,1.3333333333333333,22.65423406060606,82.20022463636361
31964,STATE - MIZORAM,Cargo handling,2,2,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,3,2,22.65423406060606,82.20022463636361
31965,STATE - MIZORAM,Other transportation support activities,44,31,13,5,3,2,39,28,11,0,0,0,0,0,0,0,0,0,44,2.3846153846153846,22.65423406060606,82.20022463636361
31966,STATE - MIZORAM,Postal and courier activities,705,571,134,369,321,48,336,250,86,13,10,3,7,6,1,6,4,2,718,4.2611940298507465,22.65423406060606,82.20022463636361
31967,STATE - MIZORAM,Postal activities,694,562,132,369,321,48,325,241,84,12,9,3,7,6,1,5,3,2,706,4.257575757575758,22.65423406060606,82.20022463636361
31968,STATE - MIZORAM,Postal activities,694,562,132,369,321,48,325,241,84,12,9,3,7,6,1,5,3,2,706,4.257575757575758,22.65423406060606,82.20022463636361
31969,STATE - MIZORAM,Courier activities,11,9,2,0,0,0,11,9,2,1,1,0,0,0,0,1,1,0,12,4.5,22.65423406060606,82.20022463636361
31970,STATE - MIZORAM,Courier activities,11,9,2,0,0,0,11,9,2,1,1,0,0,0,0,1,1,0,12,4.5,22.65423406060606,82.20022463636361
31971,STATE - MIZORAM,Accommodation,750,332,418,156,72,84,594,260,334,85,35,50,14,3,11,71,32,39,835,0.7942583732057417,22.65423406060606,82.20022463636361
31972,STATE - MIZORAM,Short term accommodation activities,612,265,347,132,59,73,480,206,274,62,26,36,9,2,7,53,24,29,674,0.7636887608069164,22.65423406060606,82.20022463636361
31973,STATE - MIZORAM,Short term accommodation activities,612,265,347,132,59,73,480,206,274,62,26,36,9,2,7,53,24,29,674,0.7636887608069164,22.65423406060606,82.20022463636361
31974,STATE - MIZORAM,Other accommodation,138,67,71,24,13,11,114,54,60,23,9,14,5,1,4,18,8,10,161,0.943661971830986,22.65423406060606,82.20022463636361
31975,STATE - MIZORAM,Other accommodation,138,67,71,24,13,11,114,54,60,23,9,14,5,1,4,18,8,10,161,0.943661971830986,22.65423406060606,82.20022463636361
31976,STATE - MIZORAM,Food and beverage service activities,1854,630,1224,302,79,223,1552,551,1001,363,73,290,65,12,53,298,61,237,2217,0.5147058823529411,22.65423406060606,82.20022463636361
31977,STATE - MIZORAM,Restaurants and mobile food service activities,516,199,317,59,15,44,457,184,273,98,21,77,15,0,15,83,21,62,614,0.6277602523659306,22.65423406060606,82.20022463636361
31978,STATE - MIZORAM,Restaurants and mobile food service activities,516,199,317,59,15,44,457,184,273,98,21,77,15,0,15,83,21,62,614,0.6277602523659306,22.65423406060606,82.20022463636361
31979,STATE - MIZORAM,Event catering and other food service activities,133,52,81,18,6,12,115,46,69,25,3,22,11,2,9,14,1,13,158,0.6419753086419753,22.65423406060606,82.20022463636361
31980,STATE - MIZORAM,Event catering,69,32,37,7,3,4,62,29,33,4,2,2,2,1,1,2,1,1,73,0.8648648648648649,22.65423406060606,82.20022463636361
31981,STATE - MIZORAM,Other food service activities,64,20,44,11,3,8,53,17,36,21,1,20,9,1,8,12,0,12,85,0.4545454545454545,22.65423406060606,82.20022463636361
31982,STATE - MIZORAM,Beverage serving activities,1205,379,826,225,58,167,980,321,659,240,49,191,39,10,29,201,39,162,1445,0.4588377723970944,22.65423406060606,82.20022463636361
31983,STATE - MIZORAM,Beverage serving activities,1205,379,826,225,58,167,980,321,659,240,49,191,39,10,29,201,39,162,1445,0.4588377723970944,22.65423406060606,82.20022463636361
31984,STATE - MIZORAM,Publishing activities,404,287,117,12,11,1,392,276,116,36,21,15,1,0,1,35,21,14,440,2.452991452991453,22.65423406060606,82.20022463636361
31985,STATE - MIZORAM,"Publishing of books, periodicals and other publishing activities",404,287,117,12,11,1,392,276,116,36,21,15,1,0,1,35,21,14,440,2.452991452991453,22.65423406060606,82.20022463636361
31986,STATE - MIZORAM,Book publishing,156,99,57,4,4,0,152,95,57,16,9,7,1,0,1,15,9,6,172,1.736842105263158,22.65423406060606,82.20022463636361
31987,STATE - MIZORAM,Publishing of directories and mailing lists,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,2,0,22.65423406060606,82.20022463636361
31988,STATE - MIZORAM,"Publishing of newspapers, journals and periodicals",170,141,29,5,5,0,165,136,29,15,11,4,0,0,0,15,11,4,185,4.862068965517241,22.65423406060606,82.20022463636361
31989,STATE - MIZORAM,Other publishing activities,78,47,31,3,2,1,75,45,30,3,1,2,0,0,0,3,1,2,81,1.5161290322580645,22.65423406060606,82.20022463636361
31990,STATE - MIZORAM,"Motion picture, video and television programme production, sound recording",91,80,11,3,3,0,88,77,11,2,2,0,0,0,0,2,2,0,93,7.272727272727272,22.65423406060606,82.20022463636361
31991,STATE - MIZORAM,"Motion picture, video and television programme activities",80,69,11,3,3,0,77,66,11,2,2,0,0,0,0,2,2,0,82,6.2727272727272725,22.65423406060606,82.20022463636361
31992,STATE - MIZORAM,"Motion picture, video and television programme production activities",17,17,0,2,2,0,15,15,0,0,0,0,0,0,0,0,0,0,17,17,22.65423406060606,82.20022463636361
31993,STATE - MIZORAM,"Motion picture, video and television programme post-production",9,7,2,0,0,0,9,7,2,0,0,0,0,0,0,0,0,0,9,3.5,22.65423406060606,82.20022463636361
31994,STATE - MIZORAM,"Motion picture, video and television programme distribution activities",44,37,7,1,1,0,43,36,7,0,0,0,0,0,0,0,0,0,44,5.285714285714286,22.65423406060606,82.20022463636361
31995,STATE - MIZORAM,Motion picture projection activities,10,8,2,0,0,0,10,8,2,2,2,0,0,0,0,2,2,0,12,4,22.65423406060606,82.20022463636361
31996,STATE - MIZORAM,Sound recording and music publishing activities,11,11,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,11,11,22.65423406060606,82.20022463636361
31997,STATE - MIZORAM,Sound recording and music publishing activitiesT,11,11,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,11,11,22.65423406060606,82.20022463636361
31998,STATE - MIZORAM,Broadcasting and programming activities,312,211,101,8,6,2,304,205,99,15,8,7,0,0,0,15,8,7,327,2.089108910891089,22.65423406060606,82.20022463636361
31999,STATE - MIZORAM,Radio broadcasting,154,99,55,0,0,0,154,99,55,2,2,0,0,0,0,2,2,0,156,1.8,22.65423406060606,82.20022463636361
32000,STATE - MIZORAM,Radio broadcasting,154,99,55,0,0,0,154,99,55,2,2,0,0,0,0,2,2,0,156,1.8,22.65423406060606,82.20022463636361
32001,STATE - MIZORAM,Television programming and broadcasting activities,158,112,46,8,6,2,150,106,44,13,6,7,0,0,0,13,6,7,171,2.4347826086956523,22.65423406060606,82.20022463636361
32002,STATE - MIZORAM,Television programming and broadcasting activities,158,112,46,8,6,2,150,106,44,13,6,7,0,0,0,13,6,7,171,2.4347826086956523,22.65423406060606,82.20022463636361
32003,STATE - MIZORAM,Telecommunications,1082,918,164,119,114,5,963,804,159,70,43,27,7,6,1,63,37,26,1152,5.597560975609756,22.65423406060606,82.20022463636361
32004,STATE - MIZORAM,Wired telecommunications activities,477,424,53,72,68,4,405,356,49,28,23,5,5,4,1,23,19,4,505,8,22.65423406060606,82.20022463636361
32005,STATE - MIZORAM,Wired telecommunications activities,477,424,53,72,68,4,405,356,49,28,23,5,5,4,1,23,19,4,505,8,22.65423406060606,82.20022463636361
32006,STATE - MIZORAM,Wireless telecommunications activities,171,139,32,13,12,1,158,127,31,25,13,12,1,1,0,24,12,12,196,4.34375,22.65423406060606,82.20022463636361
32007,STATE - MIZORAM,Wireless telecommunications activities,171,139,32,13,12,1,158,127,31,25,13,12,1,1,0,24,12,12,196,4.34375,22.65423406060606,82.20022463636361
32008,STATE - MIZORAM,Satellite telecommunications activities,71,45,26,9,9,0,62,36,26,6,0,6,0,0,0,6,0,6,77,1.7307692307692308,22.65423406060606,82.20022463636361
32009,STATE - MIZORAM,Satellite telecommunications activities,71,45,26,9,9,0,62,36,26,6,0,6,0,0,0,6,0,6,77,1.7307692307692308,22.65423406060606,82.20022463636361
32010,STATE - MIZORAM,Other telecommunications activities,363,310,53,25,25,0,338,285,53,11,7,4,1,1,0,10,6,4,374,5.849056603773585,22.65423406060606,82.20022463636361
32011,STATE - MIZORAM,Other telecommunications activities,363,310,53,25,25,0,338,285,53,11,7,4,1,1,0,10,6,4,374,5.849056603773585,22.65423406060606,82.20022463636361
32012,STATE - MIZORAM,"Computer programming, consultancy and related activities",74,52,22,4,3,1,70,49,21,4,2,2,0,0,0,4,2,2,78,2.363636363636364,22.65423406060606,82.20022463636361
32013,STATE - MIZORAM,"Computer programming, consultancy and related activities",74,52,22,4,3,1,70,49,21,4,2,2,0,0,0,4,2,2,78,2.363636363636364,22.65423406060606,82.20022463636361
32014,STATE - MIZORAM,Computer programming activities,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,22.65423406060606,82.20022463636361
32015,STATE - MIZORAM,Computer consultancy and computer facilities management activities,56,39,17,2,2,0,54,37,17,2,2,0,0,0,0,2,2,0,58,2.294117647058824,22.65423406060606,82.20022463636361
32016,STATE - MIZORAM,Other information technology and computer service activities,16,11,5,2,1,1,14,10,4,2,0,2,0,0,0,2,0,2,18,2.2,22.65423406060606,82.20022463636361
32017,STATE - MIZORAM,Information service activities,216,166,50,10,9,1,206,157,49,17,15,2,3,3,0,14,12,2,233,3.32,22.65423406060606,82.20022463636361
32018,STATE - MIZORAM,"Data processing, hosting and related activities; web portals",39,29,10,4,4,0,35,25,10,9,9,0,2,2,0,7,7,0,48,2.9,22.65423406060606,82.20022463636361
32019,STATE - MIZORAM,"Data processing, hosting and related activities",37,29,8,4,4,0,33,25,8,9,9,0,2,2,0,7,7,0,46,3.625,22.65423406060606,82.20022463636361
32020,STATE - MIZORAM,Web portals,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,22.65423406060606,82.20022463636361
32021,STATE - MIZORAM,Other information service activities,177,137,40,6,5,1,171,132,39,8,6,2,1,1,0,7,5,2,185,3.425,22.65423406060606,82.20022463636361
32022,STATE - MIZORAM,Other information service activities n.e.c.,177,137,40,6,5,1,171,132,39,8,6,2,1,1,0,7,5,2,185,3.425,22.65423406060606,82.20022463636361
32023,STATE - MIZORAM,"Financial service activities, except insurance and pension funding",1263,869,394,124,102,22,1139,767,372,23,17,6,0,0,0,23,17,6,1286,2.205583756345177,22.65423406060606,82.20022463636361
32024,STATE - MIZORAM,Monetary intermediation,1242,856,386,122,102,20,1120,754,366,22,17,5,0,0,0,22,17,5,1264,2.2176165803108807,22.65423406060606,82.20022463636361
32025,STATE - MIZORAM,Central banking,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,22.65423406060606,82.20022463636361
32026,STATE - MIZORAM,Other monetary intermediation,1239,853,386,122,102,20,1117,751,366,22,17,5,0,0,0,22,17,5,1261,2.209844559585492,22.65423406060606,82.20022463636361
32027,STATE - MIZORAM,Activities of holding companies,9,6,3,1,0,1,8,6,2,0,0,0,0,0,0,0,0,0,9,2,22.65423406060606,82.20022463636361
32028,STATE - MIZORAM,Activities of holding companies,9,6,3,1,0,1,8,6,2,0,0,0,0,0,0,0,0,0,9,2,22.65423406060606,82.20022463636361
32029,STATE - MIZORAM,"Other financial service activities, except insurance and pension funding",12,7,5,1,0,1,11,7,4,1,0,1,0,0,0,1,0,1,13,1.4,22.65423406060606,82.20022463636361
32030,STATE - MIZORAM,Other credit granting,6,3,3,1,0,1,5,3,2,1,0,1,0,0,0,1,0,1,7,1,22.65423406060606,82.20022463636361
32031,STATE - MIZORAM,"Other financial service activities, except insurance and pension funding",6,4,2,0,0,0,6,4,2,0,0,0,0,0,0,0,0,0,6,2,22.65423406060606,82.20022463636361
32032,STATE - MIZORAM,"Insurance, reinsurance and pension funding, except compulsory social",157,109,48,4,2,2,153,107,46,14,9,5,0,0,0,14,9,5,171,2.270833333333333,22.65423406060606,82.20022463636361
32033,STATE - MIZORAM,Insurance,157,109,48,4,2,2,153,107,46,14,9,5,0,0,0,14,9,5,171,2.270833333333333,22.65423406060606,82.20022463636361
32034,STATE - MIZORAM,Life insurance,119,86,33,3,1,2,116,85,31,8,5,3,0,0,0,8,5,3,127,2.606060606060606,22.65423406060606,82.20022463636361
32035,STATE - MIZORAM,Non-life insurance,38,23,15,1,1,0,37,22,15,6,4,2,0,0,0,6,4,2,44,1.5333333333333334,22.65423406060606,82.20022463636361
32036,STATE - MIZORAM,Other financial activities,72,40,32,6,5,1,66,35,31,4,0,4,0,0,0,4,0,4,76,1.25,22.65423406060606,82.20022463636361
32037,STATE - MIZORAM,Activities auxiliary to insurance and pension funding,43,26,17,3,3,0,40,23,17,2,0,2,0,0,0,2,0,2,45,1.5294117647058822,22.65423406060606,82.20022463636361
32038,STATE - MIZORAM,Activities of insurance agents and brokers,36,19,17,2,2,0,34,17,17,2,0,2,0,0,0,2,0,2,38,1.1176470588235294,22.65423406060606,82.20022463636361
32039,STATE - MIZORAM,Other activities auxiliary to insurance and pension funding,7,7,0,1,1,0,6,6,0,0,0,0,0,0,0,0,0,0,7,7,22.65423406060606,82.20022463636361
32040,STATE - MIZORAM,Fund management activities,29,14,15,3,2,1,26,12,14,2,0,2,0,0,0,2,0,2,31,0.9333333333333332,22.65423406060606,82.20022463636361
32041,STATE - MIZORAM,Fund management activities,29,14,15,3,2,1,26,12,14,2,0,2,0,0,0,2,0,2,31,0.9333333333333332,22.65423406060606,82.20022463636361
32042,STATE - MIZORAM,Real estate activities,33,18,15,2,0,2,31,18,13,3,0,3,0,0,0,3,0,3,36,1.2,22.65423406060606,82.20022463636361
32043,STATE - MIZORAM,Real estate activities with own or leased property,15,13,2,0,0,0,15,13,2,0,0,0,0,0,0,0,0,0,15,6.5,22.65423406060606,82.20022463636361
32044,STATE - MIZORAM,Real estate activities with own or leased property,15,13,2,0,0,0,15,13,2,0,0,0,0,0,0,0,0,0,15,6.5,22.65423406060606,82.20022463636361
