,IndiaStates,NIC_Name,Main_Workers__Total___Persons,Main_Workers__Total__Males,Main_Workers__Total__Females,Main_Workers__Rural___Persons,Main_Workers__Rural__Males,Main_Workers__Rural__Females,Main_Workers__Urban___Persons,Main_Workers__Urban__Males,Main_Workers__Urban__Females,Marginal_Workers__Total___Persons,Marginal_Workers__Total__Males,Marginal_Workers__Total__Females,Marginal_Workers__Rural___Persons,Marginal_Workers__Rural__Males,Marginal_Workers__Rural__Females,Marginal_Workers__Urban___Persons,Marginal_Workers__Urban__Males,Marginal_Workers__Urban__Females,TotalWorkers,MaleFemaleRatio,Latitude,Longitude
113,STATE - RAJASTHAN,Sawmilling and planing of wood,12965,12628,337,7819,7612,207,5146,5016,130,1660,1546,114,1273,1187,86,387,359,28,14625,37.47181008902077,22.65423406060606,82.20022463636361
114,STATE - RAJASTHAN,Saw milling and planing of wood,12965,12628,337,7819,7612,207,5146,5016,130,1660,1546,114,1273,1187,86,387,359,28,14625,37.47181008902077,22.65423406060606,82.20022463636361
115,STATE - RAJASTHAN,"Manufacture of products of wood, cork, straw and plaiting materials",52891,44601,8290,35399,30000,5399,17492,14601,2891,13815,7417,6398,11381,6165,5216,2434,1252,1182,66706,5.380096501809409,22.65423406060606,82.20022463636361
116,STATE - RAJASTHAN,"Manufacture of veneer sheets; manufacture of plywood, laminboard,",1563,1477,86,733,703,30,830,774,56,149,126,23,117,106,11,32,20,12,1712,17.174418604651162,22.65423406060606,82.20022463636361
117,STATE - RAJASTHAN,Manufacture of builders carpentry and joinery,14064,13864,200,10786,10631,155,3278,3233,45,1856,1777,79,1541,1484,57,315,293,22,15920,69.32,22.65423406060606,82.20022463636361
118,STATE - RAJASTHAN,Manufacture of wooden containers,9658,6074,3584,6299,4116,2183,3359,1958,1401,4202,1625,2577,3639,1453,2186,563,172,391,13860,1.6947544642857142,22.65423406060606,82.20022463636361
119,STATE - RAJASTHAN,"Manufacture of other products of wood; manufacture of articles of cork,",27606,23186,4420,17581,14550,3031,10025,8636,1389,7608,3889,3719,6084,3122,2962,1524,767,757,35214,5.245701357466063,22.65423406060606,82.20022463636361
120,STATE - RAJASTHAN,Manufacture of paper and paper products,10068,8454,1614,2404,2117,287,7664,6337,1327,1547,766,781,596,369,227,951,397,554,11615,5.237918215613383,22.65423406060606,82.20022463636361
121,STATE - RAJASTHAN,Manufacture of paper and paper products,10068,8454,1614,2404,2117,287,7664,6337,1327,1547,766,781,596,369,227,951,397,554,11615,5.237918215613383,22.65423406060606,82.20022463636361
122,STATE - RAJASTHAN,"Manufacture of pulp, paper and paperboard",2752,2306,446,740,665,75,2012,1641,371,292,167,125,149,116,33,143,51,92,3044,5.170403587443946,22.65423406060606,82.20022463636361
123,STATE - RAJASTHAN,Manufacture of corrugated paper and paperboard and containers of,1998,1574,424,414,327,87,1584,1247,337,315,118,197,60,35,25,255,83,172,2313,3.712264150943396,22.65423406060606,82.20022463636361
124,STATE - RAJASTHAN,Manufacture of other articles of paper and paperboard,5318,4574,744,1250,1125,125,4068,3449,619,940,481,459,387,218,169,553,263,290,6258,6.147849462365591,22.65423406060606,82.20022463636361
125,STATE - RAJASTHAN,Printing and reproduction of recorded media,19216,17789,1427,3293,3075,218,15923,14714,1209,1915,1032,883,575,279,296,1340,753,587,21131,12.466012613875264,22.65423406060606,82.20022463636361
126,STATE - RAJASTHAN,Printing and service activities related to printing,19201,17780,1421,3293,3075,218,15908,14705,1203,1915,1032,883,575,279,296,1340,753,587,21116,12.51231527093596,22.65423406060606,82.20022463636361
127,STATE - RAJASTHAN,Printing,13487,12275,1212,2307,2109,198,11180,10166,1014,1477,661,816,451,170,281,1026,491,535,14964,10.127887788778878,22.65423406060606,82.20022463636361
128,STATE - RAJASTHAN,Service activities related to printing,5714,5505,209,986,966,20,4728,4539,189,438,371,67,124,109,15,314,262,52,6152,26.33971291866029,22.65423406060606,82.20022463636361
129,STATE - RAJASTHAN,Reproduction of recorded media,15,9,6,0,0,0,15,9,6,0,0,0,0,0,0,0,0,0,15,1.5,22.65423406060606,82.20022463636361
