,IndiaStates,NIC_Name,Main_Workers__Total___Persons,Main_Workers__Total__Males,Main_Workers__Total__Females,Main_Workers__Rural___Persons,Main_Workers__Rural__Males,Main_Workers__Rural__Females,Main_Workers__Urban___Persons,Main_Workers__Urban__Males,Main_Workers__Urban__Females,Marginal_Workers__Total___Persons,Marginal_Workers__Total__Males,Marginal_Workers__Total__Females,Marginal_Workers__Rural___Persons,Marginal_Workers__Rural__Males,Marginal_Workers__Rural__Females,Marginal_Workers__Urban___Persons,Marginal_Workers__Urban__Males,Marginal_Workers__Urban__Females,TotalWorkers,MaleFemaleRatio,Latitude,Longitude
20599,STATE - ARUNACHAL PRADESH,Construction of buildings,9201,7996,1205,5135,4365,770,4066,3631,435,1725,1396,329,994,794,200,731,602,129,10926,6.635684647302905,22.65423406060606,82.20022463636361
20600,STATE - ARUNACHAL PRADESH,Construction of buildings,9201,7996,1205,5135,4365,770,4066,3631,435,1725,1396,329,994,794,200,731,602,129,10926,6.635684647302905,22.65423406060606,82.20022463636361
20601,STATE - ARUNACHAL PRADESH,Civil engineering,20264,15021,5243,14237,10415,3822,6027,4606,1421,2262,1454,808,1811,1131,680,451,323,128,22526,2.864962807552928,22.65423406060606,82.20022463636361
20602,STATE - ARUNACHAL PRADESH,Construction of roads and railways,18608,13619,4989,13226,9557,3669,5382,4062,1320,1914,1215,699,1606,1000,606,308,215,93,20522,2.72980557225897,22.65423406060606,82.20022463636361
20603,STATE - ARUNACHAL PRADESH,Construction roads and railways,18608,13619,4989,13226,9557,3669,5382,4062,1320,1914,1215,699,1606,1000,606,308,215,93,20522,2.72980557225897,22.65423406060606,82.20022463636361
20604,STATE - ARUNACHAL PRADESH,Construction of utility projects,233,194,39,112,98,14,121,96,25,18,16,2,5,5,0,13,11,2,251,4.974358974358975,22.65423406060606,82.20022463636361
20605,STATE - ARUNACHAL PRADESH,Construction of utility projects,233,194,39,112,98,14,121,96,25,18,16,2,5,5,0,13,11,2,251,4.974358974358975,22.65423406060606,82.20022463636361
20606,STATE - ARUNACHAL PRADESH,Construction of other civil engineering projects,1423,1208,215,899,760,139,524,448,76,330,223,107,200,126,74,130,97,33,1753,5.618604651162791,22.65423406060606,82.20022463636361
20607,STATE - ARUNACHAL PRADESH,Construction of other civil engineering projects,1423,1208,215,899,760,139,524,448,76,330,223,107,200,126,74,130,97,33,1753,5.618604651162791,22.65423406060606,82.20022463636361
20608,STATE - ARUNACHAL PRADESH,Specialized construction activities,2773,2260,513,1429,1114,315,1344,1146,198,878,656,222,512,373,139,366,283,83,3651,4.405458089668616,22.65423406060606,82.20022463636361
20609,STATE - ARUNACHAL PRADESH,Demolition and site preparation,40,33,7,23,17,6,17,16,1,16,16,0,15,15,0,1,1,0,56,4.714285714285714,22.65423406060606,82.20022463636361
20610,STATE - ARUNACHAL PRADESH,Site preparation,40,33,7,23,17,6,17,16,1,16,16,0,15,15,0,1,1,0,56,4.714285714285714,22.65423406060606,82.20022463636361
20611,STATE - ARUNACHAL PRADESH,"Electrical, plumbing and other construction installation activities",2146,1686,460,1177,899,278,969,787,182,734,523,211,433,298,135,301,225,76,2880,3.665217391304348,22.65423406060606,82.20022463636361
20612,STATE - ARUNACHAL PRADESH,"Plumbing, heat and air-conditioning installation",140,136,4,68,64,4,72,72,0,7,7,0,2,2,0,5,5,0,147,34,22.65423406060606,82.20022463636361
20613,STATE - ARUNACHAL PRADESH,Other construction installation,1867,1411,456,1035,761,274,832,650,182,709,503,206,426,292,134,283,211,72,2576,3.094298245614035,22.65423406060606,82.20022463636361
20614,STATE - ARUNACHAL PRADESH,Building completion and finishing,529,491,38,197,172,25,332,319,13,105,95,10,44,41,3,61,54,7,634,12.921052631578949,22.65423406060606,82.20022463636361
20615,STATE - ARUNACHAL PRADESH,Building completion and finishing,529,491,38,197,172,25,332,319,13,105,95,10,44,41,3,61,54,7,634,12.921052631578949,22.65423406060606,82.20022463636361
20616,STATE - ARUNACHAL PRADESH,Other specialized construction activities,58,50,8,32,26,6,26,24,2,23,22,1,20,19,1,3,3,0,81,6.25,22.65423406060606,82.20022463636361
20617,STATE - ARUNACHAL PRADESH,Other specialized construction activities,58,50,8,32,26,6,26,24,2,23,22,1,20,19,1,3,3,0,81,6.25,22.65423406060606,82.20022463636361
20618,STATE - ARUNACHAL PRADESH,Wholesale and retail trade and repair of motor vehicles and motorcycles,1515,1472,43,389,383,6,1126,1089,37,202,176,26,58,53,5,144,123,21,1717,34.23255813953488,22.65423406060606,82.20022463636361
20619,STATE - ARUNACHAL PRADESH,Sale of motor vehicles,100,85,15,9,8,1,91,77,14,16,16,0,6,6,0,10,10,0,116,5.666666666666667,22.65423406060606,82.20022463636361
20620,STATE - ARUNACHAL PRADESH,Sale of motor vehicles,100,85,15,9,8,1,91,77,14,16,16,0,6,6,0,10,10,0,116,5.666666666666667,22.65423406060606,82.20022463636361
20621,STATE - ARUNACHAL PRADESH,Maintenance and repair of motor vehicles,1075,1060,15,293,291,2,782,769,13,130,110,20,25,20,5,105,90,15,1205,70.66666666666667,22.65423406060606,82.20022463636361
20622,STATE - ARUNACHAL PRADESH,Maintenance and repair of motor vehicles,1075,1060,15,293,291,2,782,769,13,130,110,20,25,20,5,105,90,15,1205,70.66666666666667,22.65423406060606,82.20022463636361
20623,STATE - ARUNACHAL PRADESH,Sale of motor vehicle parts and accessories,152,142,10,19,16,3,133,126,7,11,6,5,6,6,0,5,0,5,163,14.2,22.65423406060606,82.20022463636361
20624,STATE - ARUNACHAL PRADESH,Sale of motor vehicle parts and accessories,152,142,10,19,16,3,133,126,7,11,6,5,6,6,0,5,0,5,163,14.2,22.65423406060606,82.20022463636361
20625,STATE - ARUNACHAL PRADESH,"Sale, maintenance and repair of motorcycles and related parts and",188,185,3,68,68,0,120,117,3,45,44,1,21,21,0,24,23,1,233,61.66666666666666,22.65423406060606,82.20022463636361
20626,STATE - ARUNACHAL PRADESH,"Sale, maintenance and repair of motorcycles and related parts and",188,185,3,68,68,0,120,117,3,45,44,1,21,21,0,24,23,1,233,61.66666666666666,22.65423406060606,82.20022463636361
20627,STATE - ARUNACHAL PRADESH,"Wholesale trade, except of motor vehicles and motorcycles",870,771,99,344,311,33,526,460,66,123,96,27,48,34,14,75,62,13,993,7.787878787878788,22.65423406060606,82.20022463636361
20628,STATE - ARUNACHAL PRADESH,Wholesale on a fee or contract basis,29,21,8,14,13,1,15,8,7,10,5,5,6,1,5,4,4,0,39,2.625,22.65423406060606,82.20022463636361
20629,STATE - ARUNACHAL PRADESH,Wholesale on a fee or contract basis,29,21,8,14,13,1,15,8,7,10,5,5,6,1,5,4,4,0,39,2.625,22.65423406060606,82.20022463636361
20630,STATE - ARUNACHAL PRADESH,Wholesale of agricultural raw materials and live animals,81,68,13,15,14,1,66,54,12,8,6,2,7,5,2,1,1,0,89,5.230769230769231,22.65423406060606,82.20022463636361
20631,STATE - ARUNACHAL PRADESH,Wholesale of agricultural raw materials and live animals,81,68,13,15,14,1,66,54,12,8,6,2,7,5,2,1,1,0,89,5.230769230769231,22.65423406060606,82.20022463636361
20632,STATE - ARUNACHAL PRADESH,"Wholesale of food, beverages and tobacco",111,100,11,71,68,3,40,32,8,4,2,2,2,0,2,2,2,0,115,9.090909090909092,22.65423406060606,82.20022463636361
20633,STATE - ARUNACHAL PRADESH,"Wholesale of food, beverages and tobacco",111,100,11,71,68,3,40,32,8,4,2,2,2,0,2,2,2,0,115,9.090909090909092,22.65423406060606,82.20022463636361
20634,STATE - ARUNACHAL PRADESH,Wholesale of household goods,208,181,27,75,63,12,133,118,15,15,12,3,6,3,3,9,9,0,223,6.703703703703703,22.65423406060606,82.20022463636361
20635,STATE - ARUNACHAL PRADESH,"Wholesale of textiles, clothing and footwear",11,8,3,3,2,1,8,6,2,4,2,2,4,2,2,0,0,0,15,2.6666666666666665,22.65423406060606,82.20022463636361
20636,STATE - ARUNACHAL PRADESH,Wholesale of other household goods,197,173,24,72,61,11,125,112,13,11,10,1,2,1,1,9,9,0,208,7.208333333333333,22.65423406060606,82.20022463636361
20637,STATE - ARUNACHAL PRADESH,"Wholesale of machinery, equipment and supplies",81,77,4,33,31,2,48,46,2,28,22,6,13,13,0,15,9,6,109,19.25,22.65423406060606,82.20022463636361
20638,STATE - ARUNACHAL PRADESH,"Wholesale of agricultural machinery, equipment and supplies",0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,22.65423406060606,82.20022463636361
20639,STATE - ARUNACHAL PRADESH,Wholesale of other machinery and equipment,81,77,4,33,31,2,48,46,2,27,21,6,12,12,0,15,9,6,108,19.25,22.65423406060606,82.20022463636361
20640,STATE - ARUNACHAL PRADESH,Other specialized wholesale,112,106,6,39,39,0,73,67,6,19,14,5,6,4,2,13,10,3,131,17.666666666666668,22.65423406060606,82.20022463636361
20641,STATE - ARUNACHAL PRADESH,"Wholesale of solid, liquid and gaseous fuels and related products",17,17,0,10,10,0,7,7,0,1,1,0,1,1,0,0,0,0,18,17,22.65423406060606,82.20022463636361
20642,STATE - ARUNACHAL PRADESH,"Wholesale of construction materials, hardware, plumbing and heating",73,70,3,25,25,0,48,45,3,8,6,2,4,2,2,4,4,0,81,23.33333333333333,22.65423406060606,82.20022463636361
20643,STATE - ARUNACHAL PRADESH,Wholesale of waste and scrap and other products n.e.c.,22,19,3,4,4,0,18,15,3,10,7,3,1,1,0,9,6,3,32,6.333333333333333,22.65423406060606,82.20022463636361
20644,STATE - ARUNACHAL PRADESH,Non-specialized wholesale trade,248,218,30,97,83,14,151,135,16,39,35,4,8,8,0,31,27,4,287,7.266666666666667,22.65423406060606,82.20022463636361
20645,STATE - ARUNACHAL PRADESH,Non-specialized wholesale trade,248,218,30,97,83,14,151,135,16,39,35,4,8,8,0,31,27,4,287,7.266666666666667,22.65423406060606,82.20022463636361
20646,STATE - ARUNACHAL PRADESH,"Retail trade, except of motor vehicles and motorcycles",15723,12353,3370,6053,4453,1600,9670,7900,1770,2120,1292,828,850,472,378,1270,820,450,17843,3.6655786350148367,22.65423406060606,82.20022463636361
20647,STATE - ARUNACHAL PRADESH,Retail sale in non-specialized stores,6703,5125,1578,3223,2298,925,3480,2827,653,934,561,373,391,210,181,543,351,192,7637,3.247782002534854,22.65423406060606,82.20022463636361
20648,STATE - ARUNACHAL PRADESH,"Retail sale in non-specialized stores with food, beverages or tobacco",2745,2095,650,1341,938,403,1404,1157,247,358,197,161,166,88,78,192,109,83,3103,3.223076923076923,22.65423406060606,82.20022463636361
20649,STATE - ARUNACHAL PRADESH,Other retail sale in non-specialized stores,3958,3030,928,1882,1360,522,2076,1670,406,576,364,212,225,122,103,351,242,109,4534,3.265086206896552,22.65423406060606,82.20022463636361
20650,STATE - ARUNACHAL PRADESH,"Retail sale of food, beverages and tobacco in specialized stores",3104,2349,755,1135,833,302,1969,1516,453,466,247,219,208,109,99,258,138,120,3570,3.111258278145695,22.65423406060606,82.20022463636361
20651,STATE - ARUNACHAL PRADESH,Retail sale of food in specialized stores,2529,1920,609,918,678,240,1611,1242,369,394,203,191,182,88,94,212,115,97,2923,3.1527093596059115,22.65423406060606,82.20022463636361
20652,STATE - ARUNACHAL PRADESH,Retail sale of beverages in specialized stores,320,254,66,89,61,28,231,193,38,44,33,11,16,13,3,28,20,8,364,3.8484848484848486,22.65423406060606,82.20022463636361
20653,STATE - ARUNACHAL PRADESH,Retail sale of tobacco products in specialized stores,255,175,80,128,94,34,127,81,46,28,11,17,10,8,2,18,3,15,283,2.1875,22.65423406060606,82.20022463636361
20654,STATE - ARUNACHAL PRADESH,Retail sale of automotive fuel in specialized stores,216,208,8,93,88,5,123,120,3,11,10,1,5,4,1,6,6,0,227,26,22.65423406060606,82.20022463636361
20655,STATE - ARUNACHAL PRADESH,Retail sale of automotive fuel in specialized stores,216,208,8,93,88,5,123,120,3,11,10,1,5,4,1,6,6,0,227,26,22.65423406060606,82.20022463636361
20656,STATE - ARUNACHAL PRADESH,Retail sale of information and communications equipment in specialized,192,173,19,45,36,9,147,137,10,22,17,5,10,7,3,12,10,2,214,9.105263157894736,22.65423406060606,82.20022463636361
20657,STATE - ARUNACHAL PRADESH,"Retail sale of computers, peripheral units, software and",167,149,18,36,28,8,131,121,10,19,14,5,9,6,3,10,8,2,186,8.277777777777779,22.65423406060606,82.20022463636361
20658,STATE - ARUNACHAL PRADESH,Retail sale of audio and video equipment in specialized stores,25,24,1,9,8,1,16,16,0,3,3,0,1,1,0,2,2,0,28,24,22.65423406060606,82.20022463636361
20659,STATE - ARUNACHAL PRADESH,Retail sale of other household equipment in specialized stores,999,937,62,243,222,21,756,715,41,100,81,19,30,27,3,70,54,16,1099,15.112903225806452,22.65423406060606,82.20022463636361
20660,STATE - ARUNACHAL PRADESH,Retail sale of textiles in specialized stores,23,13,10,13,6,7,10,7,3,12,6,6,0,0,0,12,6,6,35,1.3,22.65423406060606,82.20022463636361
20661,STATE - ARUNACHAL PRADESH,"Retail sale of hardware, paints and glass in specialized stores",544,520,24,148,144,4,396,376,20,60,50,10,24,22,2,36,28,8,604,21.666666666666668,22.65423406060606,82.20022463636361
20662,STATE - ARUNACHAL PRADESH,"Retail sale of carpets, rugs, wall and floor coverings in specialized",6,5,1,1,1,0,5,4,1,1,0,1,0,0,0,1,0,1,7,5,22.65423406060606,82.20022463636361
20663,STATE - ARUNACHAL PRADESH,"Retail sale of electrical household appliances, furniture, lighting",426,399,27,81,71,10,345,328,17,27,25,2,6,5,1,21,20,1,453,14.77777777777778,22.65423406060606,82.20022463636361
20664,STATE - ARUNACHAL PRADESH,Retail sale of cultural and recreation goods in specialized stores,344,293,51,88,69,19,256,224,32,51,37,14,31,18,13,20,19,1,395,5.745098039215686,22.65423406060606,82.20022463636361
20665,STATE - ARUNACHAL PRADESH,"Retail sale of books, newspapers and stationary in specialized stores",317,270,47,88,69,19,229,201,28,48,35,13,30,17,13,18,18,0,365,5.74468085106383,22.65423406060606,82.20022463636361
20666,STATE - ARUNACHAL PRADESH,Retail sale of music and video recordings in specialized stores,12,10,2,0,0,0,12,10,2,0,0,0,0,0,0,0,0,0,12,5,22.65423406060606,82.20022463636361
20667,STATE - ARUNACHAL PRADESH,Retail sale of sporting equipment in specialized stores,8,8,0,0,0,0,8,8,0,2,2,0,1,1,0,1,1,0,10,8,22.65423406060606,82.20022463636361
20668,STATE - ARUNACHAL PRADESH,Retail sale of games and toys in specialized stores,7,5,2,0,0,0,7,5,2,1,0,1,0,0,0,1,0,1,8,2.5,22.65423406060606,82.20022463636361
20669,STATE - ARUNACHAL PRADESH,Retail sale of other goods in specialized stores,3437,2703,734,891,645,246,2546,2058,488,375,224,151,125,70,55,250,154,96,3812,3.6825613079019073,22.65423406060606,82.20022463636361
20670,STATE - ARUNACHAL PRADESH,"Retail sale of clothing, footwear and leather articles in specialized",2271,1706,565,574,392,182,1697,1314,383,245,143,102,64,32,32,181,111,70,2516,3.019469026548673,22.65423406060606,82.20022463636361
20671,STATE - ARUNACHAL PRADESH,"Retail sale of pharmaceutical and medical goods, cosmetic and toilet",925,789,136,252,199,53,673,590,83,80,58,22,35,25,10,45,33,12,1005,5.801470588235294,22.65423406060606,82.20022463636361
20672,STATE - ARUNACHAL PRADESH,Other retail sale of new goods in specialized stores,227,195,32,58,47,11,169,148,21,50,23,27,26,13,13,24,10,14,277,6.09375,22.65423406060606,82.20022463636361
20673,STATE - ARUNACHAL PRADESH,Retail sale of second-hand goods,14,13,1,7,7,0,7,6,1,0,0,0,0,0,0,0,0,0,14,13,22.65423406060606,82.20022463636361
20674,STATE - ARUNACHAL PRADESH,Retail sale via stalls and markets,618,475,143,297,232,65,321,243,78,134,100,34,40,24,16,94,76,18,752,3.3216783216783217,22.65423406060606,82.20022463636361
20675,STATE - ARUNACHAL PRADESH,"Retail sale via stalls and markets of food, beverages and tobacco",14,6,8,7,1,6,7,5,2,1,1,0,1,1,0,0,0,0,15,0.75,22.65423406060606,82.20022463636361
20676,STATE - ARUNACHAL PRADESH,"Retail sale via stalls and markets of textiles, clothing and footwear",17,12,5,7,4,3,10,8,2,4,3,1,1,1,0,3,2,1,21,2.4,22.65423406060606,82.20022463636361
20677,STATE - ARUNACHAL PRADESH,Retail sale via stalls and markets of other goods,587,457,130,283,227,56,304,230,74,129,96,33,38,22,16,91,74,17,716,3.5153846153846158,22.65423406060606,82.20022463636361
20678,STATE - ARUNACHAL PRADESH,"Retail trade not in stores, stalls or markets",110,90,20,38,30,8,72,60,12,27,15,12,10,3,7,17,12,5,137,4.5,22.65423406060606,82.20022463636361
20679,STATE - ARUNACHAL PRADESH,Retail sale via mail order houses or via Internet,18,17,1,8,8,0,10,9,1,8,2,6,7,1,6,1,1,0,26,17,22.65423406060606,82.20022463636361
20680,STATE - ARUNACHAL PRADESH,"Other retail sale not in stores, stalls or markets",92,73,19,30,22,8,62,51,11,19,13,6,3,2,1,16,11,5,111,3.842105263157895,22.65423406060606,82.20022463636361
20681,STATE - ARUNACHAL PRADESH,Land transport and transport via pipelines,5693,5595,98,2551,2526,25,3142,3069,73,592,568,24,316,305,11,276,263,13,6285,57.09183673469388,22.65423406060606,82.20022463636361
20682,STATE - ARUNACHAL PRADESH,Transport via railways,30,29,1,26,25,1,4,4,0,0,0,0,0,0,0,0,0,0,30,29,22.65423406060606,82.20022463636361
20683,STATE - ARUNACHAL PRADESH,Passenger rail transport,28,27,1,26,25,1,2,2,0,0,0,0,0,0,0,0,0,0,28,27,22.65423406060606,82.20022463636361
20684,STATE - ARUNACHAL PRADESH,Freight rail transport,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,22.65423406060606,82.20022463636361
20685,STATE - ARUNACHAL PRADESH,Other land transport,5663,5566,97,2525,2501,24,3138,3065,73,592,568,24,316,305,11,276,263,13,6255,57.381443298969074,22.65423406060606,82.20022463636361
20686,STATE - ARUNACHAL PRADESH,Urban or suburban passenger land transport,764,751,13,287,286,1,477,465,12,97,92,5,31,30,1,66,62,4,861,57.76923076923077,22.65423406060606,82.20022463636361
20687,STATE - ARUNACHAL PRADESH,Other passenger land transport,3435,3363,72,1436,1421,15,1999,1942,57,359,345,14,193,186,7,166,159,7,3794,46.708333333333336,22.65423406060606,82.20022463636361
20688,STATE - ARUNACHAL PRADESH,Water transport,10,10,0,7,7,0,3,3,0,6,6,0,6,6,0,0,0,0,16,10,22.65423406060606,82.20022463636361
20689,STATE - ARUNACHAL PRADESH,Inland water transport,10,10,0,7,7,0,3,3,0,6,6,0,6,6,0,0,0,0,16,10,22.65423406060606,82.20022463636361
20690,STATE - ARUNACHAL PRADESH,Inland passenger water transport,10,10,0,7,7,0,3,3,0,6,6,0,6,6,0,0,0,0,16,10,22.65423406060606,82.20022463636361
20691,STATE - ARUNACHAL PRADESH,Air transport,42,29,13,17,13,4,25,16,9,3,0,3,0,0,0,3,0,3,45,2.230769230769231,22.65423406060606,82.20022463636361
20692,STATE - ARUNACHAL PRADESH,Passenger air transport,19,14,5,8,6,2,11,8,3,3,0,3,0,0,0,3,0,3,22,2.8,22.65423406060606,82.20022463636361
20693,STATE - ARUNACHAL PRADESH,Passenger air transport,19,14,5,8,6,2,11,8,3,3,0,3,0,0,0,3,0,3,22,2.8,22.65423406060606,82.20022463636361
20694,STATE - ARUNACHAL PRADESH,Freight air transport,23,15,8,9,7,2,14,8,6,0,0,0,0,0,0,0,0,0,23,1.875,22.65423406060606,82.20022463636361
20695,STATE - ARUNACHAL PRADESH,Freight air transport,23,15,8,9,7,2,14,8,6,0,0,0,0,0,0,0,0,0,23,1.875,22.65423406060606,82.20022463636361
20696,STATE - ARUNACHAL PRADESH,Warehousing and support activities for transportation,760,684,76,318,289,29,442,395,47,102,84,18,47,34,13,55,50,5,862,9,22.65423406060606,82.20022463636361
20697,STATE - ARUNACHAL PRADESH,Warehousing and storage,89,79,10,46,42,4,43,37,6,14,12,2,8,8,0,6,4,2,103,7.9,22.65423406060606,82.20022463636361
20698,STATE - ARUNACHAL PRADESH,Warehousing and storage,89,79,10,46,42,4,43,37,6,14,12,2,8,8,0,6,4,2,103,7.9,22.65423406060606,82.20022463636361
20699,STATE - ARUNACHAL PRADESH,Support activities for transportation,671,605,66,272,247,25,399,358,41,88,72,16,39,26,13,49,46,3,759,9.166666666666666,22.65423406060606,82.20022463636361
20700,STATE - ARUNACHAL PRADESH,Service activities incidental to land transportation,586,540,46,253,234,19,333,306,27,78,67,11,31,23,8,47,44,3,664,11.73913043478261,22.65423406060606,82.20022463636361
20701,STATE - ARUNACHAL PRADESH,Service activities incidental to water transportation,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,22.65423406060606,82.20022463636361
20702,STATE - ARUNACHAL PRADESH,Service activities incidental to air transportation,2,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,22.65423406060606,82.20022463636361
20703,STATE - ARUNACHAL PRADESH,Cargo handling,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,22.65423406060606,82.20022463636361
20704,STATE - ARUNACHAL PRADESH,Other transportation support activities,80,64,16,18,13,5,62,51,11,10,5,5,8,3,5,2,2,0,90,4,22.65423406060606,82.20022463636361
20705,STATE - ARUNACHAL PRADESH,Postal and courier activities,429,340,89,210,177,33,219,163,56,10,5,5,2,2,0,8,3,5,439,3.820224719101124,22.65423406060606,82.20022463636361
20706,STATE - ARUNACHAL PRADESH,Postal activities,424,335,89,209,176,33,215,159,56,10,5,5,2,2,0,8,3,5,434,3.764044943820225,22.65423406060606,82.20022463636361
20707,STATE - ARUNACHAL PRADESH,Postal activities,424,335,89,209,176,33,215,159,56,10,5,5,2,2,0,8,3,5,434,3.764044943820225,22.65423406060606,82.20022463636361
20708,STATE - ARUNACHAL PRADESH,Courier activities,5,5,0,1,1,0,4,4,0,0,0,0,0,0,0,0,0,0,5,5,22.65423406060606,82.20022463636361
20709,STATE - ARUNACHAL PRADESH,Courier activities,5,5,0,1,1,0,4,4,0,0,0,0,0,0,0,0,0,0,5,5,22.65423406060606,82.20022463636361
20710,STATE - ARUNACHAL PRADESH,Accommodation,1303,983,320,486,354,132,817,629,188,149,73,76,76,25,51,73,48,25,1452,3.071875,22.65423406060606,82.20022463636361
20711,STATE - ARUNACHAL PRADESH,Short term accommodation activities,1188,931,257,434,324,110,754,607,147,132,71,61,67,24,43,65,47,18,1320,3.622568093385214,22.65423406060606,82.20022463636361
20712,STATE - ARUNACHAL PRADESH,Short term accommodation activities,1188,931,257,434,324,110,754,607,147,132,71,61,67,24,43,65,47,18,1320,3.622568093385214,22.65423406060606,82.20022463636361
20713,STATE - ARUNACHAL PRADESH,"Camping grounds, recreational vehicle parks and trailer parks",1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,22.65423406060606,82.20022463636361
20714,STATE - ARUNACHAL PRADESH,"Camping grounds, recreational vehicle parks and trailer parks",1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,22.65423406060606,82.20022463636361
20715,STATE - ARUNACHAL PRADESH,Other accommodation,114,51,63,52,30,22,62,21,41,17,2,15,9,1,8,8,1,7,131,0.8095238095238095,22.65423406060606,82.20022463636361
20716,STATE - ARUNACHAL PRADESH,Other accommodation,114,51,63,52,30,22,62,21,41,17,2,15,9,1,8,8,1,7,131,0.8095238095238095,22.65423406060606,82.20022463636361
20717,STATE - ARUNACHAL PRADESH,Food and beverage service activities,840,588,252,368,240,128,472,348,124,148,99,49,78,48,30,70,51,19,988,2.333333333333333,22.65423406060606,82.20022463636361
20718,STATE - ARUNACHAL PRADESH,Restaurants and mobile food service activities,220,164,56,68,51,17,152,113,39,63,47,16,31,21,10,32,26,6,283,2.9285714285714284,22.65423406060606,82.20022463636361
20719,STATE - ARUNACHAL PRADESH,Restaurants and mobile food service activities,220,164,56,68,51,17,152,113,39,63,47,16,31,21,10,32,26,6,283,2.9285714285714284,22.65423406060606,82.20022463636361
20720,STATE - ARUNACHAL PRADESH,Event catering and other food service activities,108,79,29,67,51,16,41,28,13,18,12,6,14,9,5,4,3,1,126,2.7241379310344827,22.65423406060606,82.20022463636361
20721,STATE - ARUNACHAL PRADESH,Event catering,38,30,8,22,18,4,16,12,4,9,6,3,6,3,3,3,3,0,47,3.75,22.65423406060606,82.20022463636361
20722,STATE - ARUNACHAL PRADESH,Other food service activities,70,49,21,45,33,12,25,16,9,9,6,3,8,6,2,1,0,1,79,2.333333333333333,22.65423406060606,82.20022463636361
20723,STATE - ARUNACHAL PRADESH,Beverage serving activities,512,345,167,233,138,95,279,207,72,67,40,27,33,18,15,34,22,12,579,2.065868263473054,22.65423406060606,82.20022463636361
20724,STATE - ARUNACHAL PRADESH,Beverage serving activities,512,345,167,233,138,95,279,207,72,67,40,27,33,18,15,34,22,12,579,2.065868263473054,22.65423406060606,82.20022463636361
20725,STATE - ARUNACHAL PRADESH,Publishing activities,128,94,34,6,6,0,122,88,34,8,8,0,0,0,0,8,8,0,136,2.764705882352941,22.65423406060606,82.20022463636361
20726,STATE - ARUNACHAL PRADESH,"Publishing of books, periodicals and other publishing activities",127,93,34,6,6,0,121,87,34,8,8,0,0,0,0,8,8,0,135,2.735294117647059,22.65423406060606,82.20022463636361
20727,STATE - ARUNACHAL PRADESH,Book publishing,90,61,29,5,5,0,85,56,29,7,7,0,0,0,0,7,7,0,97,2.103448275862069,22.65423406060606,82.20022463636361
20728,STATE - ARUNACHAL PRADESH,Publishing of directories and mailing lists,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,22.65423406060606,82.20022463636361
20729,STATE - ARUNACHAL PRADESH,"Publishing of newspapers, journals and periodicals",32,28,4,0,0,0,32,28,4,0,0,0,0,0,0,0,0,0,32,7,22.65423406060606,82.20022463636361
20730,STATE - ARUNACHAL PRADESH,Other publishing activities,3,2,1,1,1,0,2,1,1,1,1,0,0,0,0,1,1,0,4,2,22.65423406060606,82.20022463636361
20731,STATE - ARUNACHAL PRADESH,Software publishing,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,22.65423406060606,82.20022463636361
20732,STATE - ARUNACHAL PRADESH,Software publishing,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,22.65423406060606,82.20022463636361
20733,STATE - ARUNACHAL PRADESH,"Motion picture, video and television programme production, sound recording",38,33,5,6,5,1,32,28,4,1,0,1,0,0,0,1,0,1,39,6.6,22.65423406060606,82.20022463636361
20734,STATE - ARUNACHAL PRADESH,"Motion picture, video and television programme activities",38,33,5,6,5,1,32,28,4,1,0,1,0,0,0,1,0,1,39,6.6,22.65423406060606,82.20022463636361
20735,STATE - ARUNACHAL PRADESH,"Motion picture, video and television programme production activities",8,8,0,2,2,0,6,6,0,1,0,1,0,0,0,1,0,1,9,8,22.65423406060606,82.20022463636361
20736,STATE - ARUNACHAL PRADESH,"Motion picture, video and television programme post-production",7,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,7,7,22.65423406060606,82.20022463636361
20737,STATE - ARUNACHAL PRADESH,"Motion picture, video and television programme distribution activities",19,15,4,3,3,0,16,12,4,0,0,0,0,0,0,0,0,0,19,3.75,22.65423406060606,82.20022463636361
20738,STATE - ARUNACHAL PRADESH,Motion picture projection activities,4,3,1,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,4,3,22.65423406060606,82.20022463636361
20739,STATE - ARUNACHAL PRADESH,Broadcasting and programming activities,252,212,40,46,42,4,206,170,36,12,8,4,3,1,2,9,7,2,264,5.3,22.65423406060606,82.20022463636361
20740,STATE - ARUNACHAL PRADESH,Radio broadcasting,190,160,30,25,23,2,165,137,28,3,1,2,3,1,2,0,0,0,193,5.333333333333333,22.65423406060606,82.20022463636361
