,IndiaStates,NIC_Name,Main_Workers__Total___Persons,Main_Workers__Total__Males,Main_Workers__Total__Females,Main_Workers__Rural___Persons,Main_Workers__Rural__Males,Main_Workers__Rural__Females,Main_Workers__Urban___Persons,Main_Workers__Urban__Males,Main_Workers__Urban__Females,Marginal_Workers__Total___Persons,Marginal_Workers__Total__Males,Marginal_Workers__Total__Females,Marginal_Workers__Rural___Persons,Marginal_Workers__Rural__Males,Marginal_Workers__Rural__Females,Marginal_Workers__Urban___Persons,Marginal_Workers__Urban__Males,Marginal_Workers__Urban__Females,TotalWorkers,MaleFemaleRatio,Latitude,Longitude
144765,STATE - UTTAR PRADESH,Manufacture of food products,3206,2269,937,2638,1864,774,568,405,163,3000,1752,1248,2760,1583,1177,240,169,71,6206,2.4215581643543223,22.65423406060606,82.20022463636361
144766,STATE - UTTAR PRADESH,Processing and preserving of meat,18,16,2,16,14,2,2,2,0,14,5,9,14,5,9,0,0,0,32,8,22.65423406060606,82.20022463636361
144767,STATE - UTTAR PRADESH,Processing and preserving of meat,18,16,2,16,14,2,2,2,0,14,5,9,14,5,9,0,0,0,32,8,22.65423406060606,82.20022463636361
144768,STATE - UTTAR PRADESH,"Processing and preserving of fish, crustaceans and molluscs",3,2,1,3,2,1,0,0,0,6,6,0,6,6,0,0,0,0,9,2,22.65423406060606,82.20022463636361
144769,STATE - UTTAR PRADESH,"Processing and preserving of fish, crustaceans and molluscs and",3,2,1,3,2,1,0,0,0,6,6,0,6,6,0,0,0,0,9,2,22.65423406060606,82.20022463636361
144770,STATE - UTTAR PRADESH,Processing and preserving of fruit and vegetables,51,47,4,29,25,4,22,22,0,36,29,7,28,25,3,8,4,4,87,11.75,22.65423406060606,82.20022463636361
144771,STATE - UTTAR PRADESH,Processing and preserving of fruit and vegetables,51,47,4,29,25,4,22,22,0,36,29,7,28,25,3,8,4,4,87,11.75,22.65423406060606,82.20022463636361
144772,STATE - UTTAR PRADESH,Manufacture of vegetable and animal oils and fats,27,26,1,23,22,1,4,4,0,10,8,2,10,8,2,0,0,0,37,26,22.65423406060606,82.20022463636361
144773,STATE - UTTAR PRADESH,Manufacture of vegetable and animal oils and fats,27,26,1,23,22,1,4,4,0,10,8,2,10,8,2,0,0,0,37,26,22.65423406060606,82.20022463636361
144774,STATE - UTTAR PRADESH,Manufacture of dairy products,400,249,151,268,181,87,132,68,64,527,236,291,469,202,267,58,34,24,927,1.6490066225165565,22.65423406060606,82.20022463636361
